Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
1137	1	48.6212	0.02908	44.252	45.332	45.962	46.296	46.809	47.156	47.668	48.621	49.575	50.087	50.433	50.947	51.28	51.91	52.99
1138	1	48.6239	0.02908	44.254	45.334	45.964	46.298	46.812	47.158	47.67	48.624	49.578	50.089	50.436	50.95	51.283	51.913	52.993
1139	1	48.6265	0.02908	44.257	45.337	45.967	46.301	46.814	47.161	47.673	48.627	49.58	50.092	50.439	50.952	51.286	51.916	52.996
1140	1	48.6291	0.02908	44.259	45.339	45.969	46.303	46.817	47.163	47.675	48.629	49.583	50.095	50.441	50.955	51.289	51.919	52.999
1141	1	48.6317	0.02907	44.263	45.343	45.973	46.306	46.82	47.166	47.678	48.632	49.585	50.097	50.443	50.957	51.291	51.921	53
1142	1	48.6343	0.02907	44.265	45.345	45.975	46.309	46.822	47.169	47.681	48.634	49.588	50.1	50.446	50.96	51.293	51.923	53.003
1143	1	48.637	0.02907	44.268	45.348	45.978	46.311	46.825	47.172	47.683	48.637	49.591	50.102	50.449	50.963	51.296	51.926	53.006
1144	1	48.6396	0.02907	44.27	45.35	45.98	46.314	46.828	47.174	47.686	48.64	49.593	50.105	50.452	50.965	51.299	51.929	53.009
1145	1	48.6422	0.02907	44.273	45.353	45.983	46.316	46.83	47.177	47.688	48.642	49.596	50.108	50.454	50.968	51.302	51.932	53.012
1146	1	48.6448	0.02907	44.275	45.355	45.985	46.319	46.833	47.179	47.691	48.645	49.599	50.11	50.457	50.971	51.304	51.934	53.015
1147	1	48.6474	0.02907	44.277	45.358	45.988	46.321	46.835	47.182	47.694	48.647	49.601	50.113	50.46	50.974	51.307	51.937	53.018
1148	1	48.65	0.02907	44.28	45.36	45.99	46.324	46.838	47.184	47.696	48.65	49.604	50.116	50.462	50.976	51.31	51.94	53.02
1149	1	48.6525	0.02907	44.282	45.362	45.992	46.326	46.84	47.187	47.699	48.653	49.606	50.118	50.465	50.979	51.313	51.943	53.023
1150	1	48.6551	0.02907	44.284	45.365	45.995	46.329	46.842	47.189	47.701	48.655	49.609	50.121	50.468	50.982	51.315	51.945	53.026
1151	1	48.6577	0.02906	44.288	45.368	45.998	46.332	46.846	47.192	47.704	48.658	49.611	50.123	50.47	50.984	51.317	51.947	53.027
1152	1	48.6603	0.02906	44.291	45.371	46.001	46.334	46.848	47.195	47.707	48.66	49.614	50.126	50.473	50.986	51.32	51.95	53.03
1153	1	48.6629	0.02906	44.293	45.373	46.003	46.337	46.851	47.197	47.709	48.663	49.617	50.129	50.475	50.989	51.323	51.953	53.033
1154	1	48.6655	0.02906	44.295	45.376	46.006	46.339	46.853	47.2	47.712	48.666	49.619	50.131	50.478	50.992	51.325	51.955	53.036
1155	1	48.668	0.02906	44.298	45.378	46.008	46.342	46.856	47.202	47.714	48.668	49.622	50.134	50.48	50.994	51.328	51.958	53.038
1156	1	48.6706	0.02906	44.3	45.38	46.01	46.344	46.858	47.205	47.717	48.671	49.625	50.136	50.483	50.997	51.331	51.961	53.041
1157	1	48.6732	0.02906	44.302	45.383	46.013	46.347	46.861	47.207	47.719	48.673	49.627	50.139	50.486	51	51.333	51.964	53.044
1158	1	48.6757	0.02906	44.305	45.385	46.015	46.349	46.863	47.21	47.722	48.676	49.63	50.142	50.488	51.002	51.336	51.966	53.047
1159	1	48.6783	0.02906	44.307	45.387	46.018	46.352	46.865	47.212	47.724	48.678	49.632	50.144	50.491	51.005	51.339	51.969	53.05
1160	1	48.6808	0.02906	44.309	45.39	46.02	46.354	46.868	47.215	47.727	48.681	49.635	50.147	50.494	51.008	51.341	51.972	53.052
1161	1	48.6834	0.02905	44.313	45.393	46.023	46.357	46.871	47.218	47.73	48.683	49.637	50.149	50.496	51.01	51.343	51.973	53.054
1162	1	48.686	0.02905	44.315	45.396	46.026	46.36	46.873	47.22	47.732	48.686	49.64	50.152	50.499	51.012	51.346	51.976	53.057
1163	1	48.6885	0.02905	44.318	45.398	46.028	46.362	46.876	47.223	47.735	48.689	49.642	50.154	50.501	51.015	51.349	51.979	53.059
1164	1	48.691	0.02905	44.32	45.4	46.031	46.364	46.878	47.225	47.737	48.691	49.645	50.157	50.504	51.018	51.351	51.982	53.062
1165	1	48.6936	0.02905	44.322	45.403	46.033	46.367	46.881	47.228	47.74	48.694	49.648	50.16	50.506	51.02	51.354	51.984	53.065
1166	1	48.6961	0.02905	44.325	45.405	46.035	46.369	46.883	47.23	47.742	48.696	49.65	50.162	50.509	51.023	51.357	51.987	53.068
1167	1	48.6987	0.02905	44.327	45.408	46.038	46.372	46.886	47.232	47.745	48.699	49.653	50.165	50.512	51.026	51.359	51.99	53.07
1168	1	48.7012	0.02905	44.329	45.41	46.04	46.374	46.888	47.235	47.747	48.701	49.655	50.168	50.514	51.028	51.362	51.992	53.073
1169	1	48.7037	0.02905	44.332	45.412	46.043	46.376	46.891	47.237	47.749	48.704	49.658	50.17	50.517	51.031	51.365	51.995	53.076
1170	1	48.7062	0.02905	44.334	45.415	46.045	46.379	46.893	47.24	47.752	48.706	49.661	50.173	50.519	51.034	51.367	51.998	53.079
1171	1	48.7088	0.02904	44.338	45.418	46.048	46.382	46.896	47.243	47.755	48.709	49.663	50.175	50.522	51.035	51.369	51.999	53.08
1172	1	48.7113	0.02904	44.34	45.421	46.051	46.385	46.898	47.245	47.757	48.711	49.665	50.177	50.524	51.038	51.372	52.002	53.083
1173	1	48.7138	0.02904	44.342	45.423	46.053	46.387	46.901	47.248	47.76	48.714	49.668	50.18	50.527	51.041	51.374	52.005	53.085
1174	1	48.7163	0.02904	44.344	45.425	46.056	46.389	46.903	47.25	47.762	48.716	49.671	50.183	50.529	51.043	51.377	52.007	53.088
1175	1	48.7188	0.02904	44.347	45.427	46.058	46.392	46.906	47.252	47.765	48.719	49.673	50.185	50.532	51.046	51.38	52.01	53.091
1176	1	48.7213	0.02904	44.349	45.43	46.06	46.394	46.908	47.255	47.767	48.721	49.676	50.188	50.535	51.049	51.382	52.013	53.094
1177	1	48.7238	0.02904	44.351	45.432	46.063	46.396	46.91	47.257	47.769	48.724	49.678	50.19	50.537	51.051	51.385	52.015	53.096
1178	1	48.7263	0.02904	44.354	45.434	46.065	46.399	46.913	47.26	47.772	48.726	49.681	50.193	50.54	51.054	51.388	52.018	53.099
1179	1	48.7288	0.02904	44.356	45.437	46.067	46.401	46.915	47.262	47.774	48.729	49.683	50.195	50.542	51.056	51.39	52.021	53.102
1180	1	48.7313	0.02904	44.358	45.439	46.07	46.404	46.918	47.265	47.777	48.731	49.686	50.198	50.545	51.059	51.393	52.023	53.104
1181	1	48.7338	0.02903	44.362	45.443	46.073	46.407	46.921	47.268	47.78	48.734	49.688	50.2	50.547	51.061	51.395	52.025	53.106
1182	1	48.7363	0.02903	44.364	45.445	46.075	46.409	46.923	47.27	47.782	48.736	49.691	50.203	50.549	51.063	51.397	52.028	53.108
1183	1	48.7388	0.02903	44.366	45.447	46.078	46.412	46.926	47.272	47.784	48.739	49.693	50.205	50.552	51.066	51.4	52.03	53.111
1184	1	48.7413	0.02903	44.369	45.45	46.08	46.414	46.928	47.275	47.787	48.741	49.696	50.208	50.555	51.069	51.403	52.033	53.114
1185	1	48.7438	0.02903	44.371	45.452	46.082	46.416	46.93	47.277	47.789	48.744	49.698	50.21	50.557	51.071	51.405	52.036	53.117
1186	1	48.7463	0.02903	44.373	45.454	46.085	46.419	46.933	47.28	47.792	48.746	49.701	50.213	50.56	51.074	51.408	52.038	53.119
1187	1	48.7487	0.02903	44.375	45.457	46.087	46.421	46.935	47.282	47.794	48.749	49.703	50.215	50.562	51.076	51.41	52.041	53.122
1188	1	48.7512	0.02903	44.378	45.459	46.089	46.423	46.937	47.284	47.797	48.751	49.706	50.218	50.565	51.079	51.413	52.044	53.125
1189	1	48.7537	0.02903	44.38	45.461	46.092	46.426	46.94	47.287	47.799	48.754	49.708	50.221	50.568	51.082	51.416	52.046	53.127
1190	1	48.7561	0.02903	44.382	45.463	46.094	46.428	46.942	47.289	47.801	48.756	49.711	50.223	50.57	51.084	51.418	52.049	53.13
1191	1	48.7586	0.02902	44.386	45.467	46.097	46.431	46.945	47.292	47.804	48.759	49.713	50.225	50.572	51.086	51.42	52.05	53.131
1192	1	48.7611	0.02902	44.388	45.469	46.1	46.434	46.948	47.294	47.807	48.761	49.716	50.228	50.575	51.089	51.423	52.053	53.134
1193	1	48.7635	0.02902	44.39	45.471	46.102	46.436	46.95	47.297	47.809	48.764	49.718	50.23	50.577	51.091	51.425	52.056	53.137
1194	1	48.766	0.02902	44.393	45.474	46.104	46.438	46.952	47.299	47.811	48.766	49.721	50.233	50.58	51.094	51.428	52.058	53.139
1195	1	48.7684	0.02902	44.395	45.476	46.107	46.441	46.955	47.302	47.814	48.768	49.723	50.235	50.582	51.096	51.43	52.061	53.142
1196	1	48.7709	0.02902	44.397	45.478	46.109	46.443	46.957	47.304	47.816	48.771	49.726	50.238	50.585	51.099	51.433	52.063	53.145
1197	1	48.7733	0.02902	44.399	45.481	46.111	46.445	46.959	47.306	47.819	48.773	49.728	50.24	50.587	51.101	51.435	52.066	53.147
1198	1	48.7758	0.02902	44.402	45.483	46.114	46.448	46.962	47.309	47.821	48.776	49.731	50.243	50.59	51.104	51.438	52.069	53.15
1199	1	48.7782	0.02902	44.404	45.485	46.116	46.45	46.964	47.311	47.823	48.778	49.733	50.245	50.592	51.107	51.441	52.071	53.153
1200	1	48.7806	0.02902	44.406	45.487	46.118	46.452	46.966	47.313	47.826	48.781	49.735	50.248	50.595	51.109	51.443	52.074	53.155
1201	1	48.7831	0.02901	44.41	45.491	46.121	46.455	46.969	47.316	47.829	48.783	49.738	50.25	50.597	51.111	51.445	52.075	53.156
1202	1	48.7855	0.02901	44.412	45.493	46.124	46.458	46.972	47.319	47.831	48.786	49.74	50.252	50.599	51.113	51.447	52.078	53.159
1203	1	48.7879	0.02901	44.414	45.495	46.126	46.46	46.974	47.321	47.833	48.788	49.743	50.255	50.602	51.116	51.45	52.08	53.162
1204	1	48.7903	0.02901	44.416	45.498	46.128	46.462	46.976	47.323	47.836	48.79	49.745	50.257	50.604	51.118	51.452	52.083	53.164
1205	1	48.7928	0.02901	44.419	45.5	46.131	46.465	46.979	47.326	47.838	48.793	49.748	50.26	50.607	51.121	51.455	52.086	53.167
1206	1	48.7952	0.02901	44.421	45.502	46.133	46.467	46.981	47.328	47.84	48.795	49.75	50.262	50.609	51.124	51.458	52.088	53.17
1207	1	48.7976	0.02901	44.423	45.504	46.135	46.469	46.983	47.33	47.843	48.798	49.752	50.265	50.612	51.126	51.46	52.091	53.172
1208	1	48.8	0.02901	44.425	45.507	46.137	46.471	46.986	47.333	47.845	48.8	49.755	50.267	50.614	51.129	51.463	52.093	53.175
1209	1	48.8024	0.02901	44.427	45.509	46.14	46.474	46.988	47.335	47.847	48.802	49.757	50.27	50.617	51.131	51.465	52.096	53.177
1210	1	48.8048	0.02901	44.43	45.511	46.142	46.476	46.99	47.337	47.85	48.805	49.76	50.272	50.619	51.134	51.468	52.099	53.18
1211	1	48.8072	0.029	44.433	45.514	46.145	46.479	46.993	47.34	47.853	48.807	49.762	50.274	50.621	51.135	51.469	52.1	53.181
1212	1	48.8096	0.029	44.435	45.517	46.147	46.481	46.996	47.343	47.855	48.81	49.764	50.277	50.624	51.138	51.472	52.102	53.184
1213	1	48.812	0.029	44.438	45.519	46.15	46.484	46.998	47.345	47.857	48.812	49.767	50.279	50.626	51.14	51.474	52.105	53.186
1214	1	48.8144	0.029	44.44	45.521	46.152	46.486	47	47.347	47.86	48.814	49.769	50.282	50.629	51.143	51.477	52.108	53.189
1215	1	48.8168	0.029	44.442	45.523	46.154	46.488	47.003	47.35	47.862	48.817	49.772	50.284	50.631	51.145	51.479	52.11	53.192
1216	1	48.8192	0.029	44.444	45.526	46.156	46.49	47.005	47.352	47.864	48.819	49.774	50.287	50.634	51.148	51.482	52.113	53.194
1217	1	48.8216	0.029	44.446	45.528	46.159	46.493	47.007	47.354	47.867	48.822	49.777	50.289	50.636	51.15	51.484	52.115	53.197
1218	1	48.824	0.029	44.449	45.53	46.161	46.495	47.009	47.357	47.869	48.824	49.779	50.291	50.639	51.153	51.487	52.118	53.199
1219	1	48.8264	0.029	44.451	45.532	46.163	46.497	47.012	47.359	47.871	48.826	49.781	50.294	50.641	51.155	51.49	52.12	53.202
1220	1	48.8288	0.029	44.453	45.535	46.166	46.5	47.014	47.361	47.874	48.829	49.784	50.296	50.644	51.158	51.492	52.123	53.205
1221	1	48.8311	0.02899	44.457	45.538	46.169	46.503	47.017	47.364	47.876	48.831	49.786	50.298	50.645	51.16	51.494	52.124	53.206
1222	1	48.8335	0.02899	44.459	45.54	46.171	46.505	47.019	47.366	47.879	48.834	49.788	50.301	50.648	51.162	51.496	52.127	53.208
1223	1	48.8359	0.02899	44.461	45.542	46.173	46.507	47.022	47.369	47.881	48.836	49.791	50.303	50.65	51.165	51.499	52.129	53.211
1224	1	48.8382	0.02899	44.463	45.545	46.175	46.509	47.024	47.371	47.883	48.838	49.793	50.306	50.653	51.167	51.501	52.132	53.213
1225	1	48.8406	0.02899	44.465	45.547	46.178	46.512	47.026	47.373	47.886	48.841	49.796	50.308	50.655	51.17	51.504	52.134	53.216
1226	1	48.843	0.02899	44.467	45.549	46.18	46.514	47.028	47.375	47.888	48.843	49.798	50.311	50.658	51.172	51.506	52.137	53.219
1227	1	48.8453	0.02899	44.469	45.551	46.182	46.516	47.031	47.378	47.89	48.845	49.8	50.313	50.66	51.174	51.509	52.139	53.221
1228	1	48.8477	0.02899	44.472	45.553	46.184	46.518	47.033	47.38	47.893	48.848	49.803	50.315	50.662	51.177	51.511	52.142	53.224
1229	1	48.85	0.02899	44.474	45.556	46.186	46.521	47.035	47.382	47.895	48.85	49.805	50.318	50.665	51.179	51.514	52.144	53.226
1230	1	48.8524	0.02899	44.476	45.558	46.189	46.523	47.037	47.385	47.897	48.852	49.808	50.32	50.667	51.182	51.516	52.147	53.229
1231	1	48.8547	0.02899	44.478	45.56	46.191	46.525	47.04	47.387	47.899	48.855	49.81	50.323	50.67	51.184	51.518	52.15	53.231
1232	1	48.8571	0.02898	44.482	45.563	46.194	46.528	47.043	47.39	47.902	48.857	49.812	50.325	50.672	51.186	51.52	52.151	53.232
1233	1	48.8594	0.02898	44.484	45.565	46.196	46.53	47.045	47.392	47.904	48.859	49.814	50.327	50.674	51.188	51.523	52.153	53.235
1234	1	48.8618	0.02898	44.486	45.568	46.199	46.533	47.047	47.394	47.907	48.862	49.817	50.329	50.676	51.191	51.525	52.156	53.238
1235	1	48.8641	0.02898	44.488	45.57	46.201	46.535	47.049	47.396	47.909	48.864	49.819	50.332	50.679	51.193	51.527	52.158	53.24
1236	1	48.8664	0.02898	44.49	45.572	46.203	46.537	47.052	47.399	47.911	48.866	49.822	50.334	50.681	51.196	51.53	52.161	53.243
1237	1	48.8688	0.02898	44.492	45.574	46.205	46.539	47.054	47.401	47.914	48.869	49.824	50.337	50.684	51.198	51.532	52.163	53.245
1238	1	48.8711	0.02898	44.494	45.576	46.207	46.542	47.056	47.403	47.916	48.871	49.826	50.339	50.686	51.201	51.535	52.166	53.248
1239	1	48.8734	0.02898	44.497	45.578	46.21	46.544	47.058	47.405	47.918	48.873	49.829	50.341	50.689	51.203	51.537	52.168	53.25
1240	1	48.8757	0.02898	44.499	45.581	46.212	46.546	47.06	47.408	47.92	48.876	49.831	50.344	50.691	51.205	51.54	52.171	53.253
1241	1	48.8781	0.02898	44.501	45.583	46.214	46.548	47.063	47.41	47.923	48.878	49.834	50.346	50.693	51.208	51.542	52.173	53.255
1242	1	48.8804	0.02897	44.504	45.586	46.217	46.551	47.066	47.413	47.925	48.88	49.836	50.348	50.695	51.21	51.544	52.175	53.256
1243	1	48.8827	0.02897	44.507	45.588	46.219	46.553	47.068	47.415	47.928	48.883	49.838	50.35	50.698	51.212	51.546	52.177	53.259
1244	1	48.885	0.02897	44.509	45.59	46.221	46.556	47.07	47.417	47.93	48.885	49.84	50.353	50.7	51.214	51.549	52.18	53.261
1245	1	48.8873	0.02897	44.511	45.593	46.224	46.558	47.072	47.419	47.932	48.887	49.843	50.355	50.702	51.217	51.551	52.182	53.264
1246	1	48.8896	0.02897	44.513	45.595	46.226	46.56	47.074	47.422	47.934	48.89	49.845	50.358	50.705	51.219	51.553	52.184	53.266
1247	1	48.8919	0.02897	44.515	45.597	46.228	46.562	47.077	47.424	47.937	48.892	49.847	50.36	50.707	51.222	51.556	52.187	53.269
1248	1	48.8942	0.02897	44.517	45.599	46.23	46.564	47.079	47.426	47.939	48.894	49.85	50.362	50.709	51.224	51.558	52.189	53.271
1249	1	48.8965	0.02897	44.519	45.601	46.232	46.567	47.081	47.428	47.941	48.897	49.852	50.365	50.712	51.226	51.561	52.192	53.274
1250	1	48.8988	0.02897	44.521	45.603	46.234	46.569	47.083	47.431	47.943	48.899	49.854	50.367	50.714	51.229	51.563	52.194	53.276
1251	1	48.9011	0.02897	44.523	45.605	46.237	46.571	47.086	47.433	47.946	48.901	49.857	50.369	50.717	51.231	51.566	52.197	53.279
1252	1	48.9034	0.02897	44.525	45.608	46.239	46.573	47.088	47.435	47.948	48.903	49.859	50.372	50.719	51.234	51.568	52.199	53.281
1253	1	48.9057	0.02896	44.529	45.611	46.242	46.576	47.091	47.438	47.95	48.906	49.861	50.374	50.721	51.235	51.569	52.201	53.282
1254	1	48.908	0.02896	44.531	45.613	46.244	46.578	47.093	47.44	47.953	48.908	49.863	50.376	50.723	51.238	51.572	52.203	53.285
1255	1	48.9103	0.02896	44.533	45.615	46.246	46.58	47.095	47.442	47.955	48.91	49.866	50.378	50.726	51.24	51.574	52.205	53.287
1256	1	48.9126	0.02896	44.535	45.617	46.248	46.583	47.097	47.444	47.957	48.913	49.868	50.381	50.728	51.243	51.577	52.208	53.29
1257	1	48.9148	0.02896	44.537	45.619	46.251	46.585	47.099	47.447	47.959	48.915	49.87	50.383	50.73	51.245	51.579	52.21	53.292
1258	1	48.9171	0.02896	44.539	45.622	46.253	46.587	47.102	47.449	47.962	48.917	49.873	50.385	50.733	51.247	51.582	52.213	53.295
1259	1	48.9194	0.02896	44.541	45.624	46.255	46.589	47.104	47.451	47.964	48.919	49.875	50.388	50.735	51.25	51.584	52.215	53.297
1260	1	48.9217	0.02896	44.544	45.626	46.257	46.591	47.106	47.453	47.966	48.922	49.877	50.39	50.737	51.252	51.586	52.218	53.3
1261	1	48.9239	0.02896	44.546	45.628	46.259	46.593	47.108	47.455	47.968	48.924	49.88	50.392	50.74	51.254	51.589	52.22	53.302
1262	1	48.9262	0.02896	44.548	45.63	46.261	46.596	47.11	47.458	47.971	48.926	49.882	50.395	50.742	51.257	51.591	52.222	53.305
1263	1	48.9284	0.02895	44.551	45.633	46.264	46.599	47.113	47.46	47.973	48.928	49.884	50.396	50.744	51.258	51.593	52.224	53.306
1264	1	48.9307	0.02895	44.553	45.635	46.266	46.601	47.115	47.463	47.975	48.931	49.886	50.399	50.746	51.261	51.595	52.226	53.308
1265	1	48.933	0.02895	44.555	45.637	46.269	46.603	47.118	47.465	47.978	48.933	49.888	50.401	50.748	51.263	51.597	52.229	53.311
1266	1	48.9352	0.02895	44.557	45.64	46.271	46.605	47.12	47.467	47.98	48.935	49.891	50.403	50.751	51.265	51.6	52.231	53.313
1267	1	48.9375	0.02895	44.559	45.642	46.273	46.607	47.122	47.469	47.982	48.938	49.893	50.406	50.753	51.268	51.602	52.233	53.316
1268	1	48.9397	0.02895	44.561	45.644	46.275	46.609	47.124	47.471	47.984	48.94	49.895	50.408	50.755	51.27	51.604	52.236	53.318
1269	1	48.942	0.02895	44.564	45.646	46.277	46.611	47.126	47.474	47.986	48.942	49.898	50.41	50.758	51.273	51.607	52.238	53.32
1270	1	48.9442	0.02895	44.566	45.648	46.279	46.614	47.128	47.476	47.988	48.944	49.9	50.413	50.76	51.275	51.609	52.24	53.323
1271	1	48.9465	0.02895	44.568	45.65	46.281	46.616	47.131	47.478	47.991	48.947	49.902	50.415	50.762	51.277	51.612	52.243	53.325
1272	1	48.9487	0.02895	44.57	45.652	46.283	46.618	47.133	47.48	47.993	48.949	49.904	50.417	50.765	51.28	51.614	52.245	53.328
1273	1	48.9509	0.02895	44.572	45.654	46.286	46.62	47.135	47.482	47.995	48.951	49.907	50.42	50.767	51.282	51.616	52.248	53.33
1274	1	48.9532	0.02894	44.575	45.657	46.289	46.623	47.138	47.485	47.998	48.953	49.909	50.422	50.769	51.283	51.618	52.249	53.331
1275	1	48.9554	0.02894	44.577	45.66	46.291	46.625	47.14	47.487	48	48.955	49.911	50.424	50.771	51.286	51.62	52.251	53.334
1276	1	48.9576	0.02894	44.579	45.662	46.293	46.627	47.142	47.489	48.002	48.958	49.913	50.426	50.773	51.288	51.622	52.254	53.336
1277	1	48.9598	0.02894	44.581	45.664	46.295	46.629	47.144	47.491	48.004	48.96	49.915	50.428	50.776	51.29	51.625	52.256	53.338
1278	1	48.9621	0.02894	44.583	45.666	46.297	46.631	47.146	47.494	48.006	48.962	49.918	50.431	50.778	51.293	51.627	52.258	53.341
1279	1	48.9643	0.02894	44.585	45.668	46.299	46.633	47.148	47.496	48.009	48.964	49.92	50.433	50.78	51.295	51.629	52.261	53.343
1280	1	48.9665	0.02894	44.587	45.67	46.301	46.636	47.15	47.498	48.011	48.967	49.922	50.435	50.783	51.297	51.632	52.263	53.346
1281	1	48.9687	0.02894	44.589	45.672	46.303	46.638	47.153	47.5	48.013	48.969	49.925	50.437	50.785	51.3	51.634	52.265	53.348
1282	1	48.9709	0.02894	44.591	45.674	46.305	46.64	47.155	47.502	48.015	48.971	49.927	50.44	50.787	51.302	51.636	52.268	53.35
1283	1	48.9732	0.02894	44.593	45.676	46.308	46.642	47.157	47.504	48.017	48.973	49.929	50.442	50.79	51.304	51.639	52.27	53.353
1284	1	48.9754	0.02893	44.597	45.679	46.311	46.645	47.16	47.507	48.02	48.975	49.931	50.444	50.791	51.306	51.64	52.272	53.354
1285	1	48.9776	0.02893	44.599	45.681	46.313	46.647	47.162	47.509	48.022	48.978	49.933	50.446	50.793	51.308	51.643	52.274	53.356
1286	1	48.9798	0.02893	44.601	45.683	46.315	46.649	47.164	47.511	48.024	48.98	49.936	50.448	50.796	51.311	51.645	52.276	53.359
1287	1	48.982	0.02893	44.603	45.685	46.317	46.651	47.166	47.513	48.026	48.982	49.938	50.451	50.798	51.313	51.647	52.279	53.361
1288	1	48.9842	0.02893	44.605	45.688	46.319	46.653	47.168	47.515	48.028	48.984	49.94	50.453	50.8	51.315	51.649	52.281	53.363
1289	1	48.9864	0.02893	44.607	45.69	46.321	46.655	47.17	47.518	48.031	48.986	49.942	50.455	50.803	51.317	51.652	52.283	53.366
1290	1	48.9886	0.02893	44.609	45.692	46.323	46.657	47.172	47.52	48.033	48.989	49.945	50.457	50.805	51.32	51.654	52.286	53.368
1291	1	48.9908	0.02893	44.611	45.694	46.325	46.66	47.174	47.522	48.035	48.991	49.947	50.46	50.807	51.322	51.656	52.288	53.371
1292	1	48.9929	0.02893	44.613	45.696	46.327	46.662	47.176	47.524	48.037	48.993	49.949	50.462	50.809	51.324	51.659	52.29	53.373
1293	1	48.9951	0.02893	44.615	45.698	46.329	46.664	47.179	47.526	48.039	48.995	49.951	50.464	50.812	51.327	51.661	52.293	53.375
1294	1	48.9973	0.02893	44.617	45.7	46.331	46.666	47.181	47.528	48.041	48.997	49.953	50.466	50.814	51.329	51.663	52.295	53.378
1295	1	48.9995	0.02892	44.62	45.703	46.334	46.669	47.183	47.531	48.044	49	49.955	50.468	50.816	51.33	51.665	52.296	53.379
1296	1	49.0017	0.02892	44.622	45.705	46.336	46.671	47.186	47.533	48.046	49.002	49.958	50.47	50.818	51.333	51.667	52.298	53.381
1297	1	49.0039	0.02892	44.624	45.707	46.338	46.673	47.188	47.535	48.048	49.004	49.96	50.473	50.82	51.335	51.669	52.301	53.383
1298	1	49.006	0.02892	44.626	45.709	46.34	46.675	47.19	47.537	48.05	49.006	49.962	50.475	50.822	51.337	51.672	52.303	53.386
1299	1	49.0082	0.02892	44.628	45.711	46.343	46.677	47.192	47.539	48.052	49.008	49.964	50.477	50.825	51.339	51.674	52.305	53.388
1300	1	49.0104	0.02892	44.63	45.713	46.345	46.679	47.194	47.541	48.054	49.01	49.966	50.479	50.827	51.342	51.676	52.308	53.39
1301	1	49.0125	0.02892	44.632	45.715	46.347	46.681	47.196	47.543	48.056	49.013	49.969	50.482	50.829	51.344	51.678	52.31	53.393
1302	1	49.0147	0.02892	44.634	45.717	46.349	46.683	47.198	47.546	48.059	49.015	49.971	50.484	50.831	51.346	51.681	52.312	53.395
1303	1	49.0169	0.02892	44.636	45.719	46.351	46.685	47.2	47.548	48.061	49.017	49.973	50.486	50.834	51.349	51.683	52.315	53.398
1304	1	49.019	0.02892	44.638	45.721	46.353	46.687	47.202	47.55	48.063	49.019	49.975	50.488	50.836	51.351	51.685	52.317	53.4
1305	1	49.0212	0.02892	44.64	45.723	46.355	46.689	47.204	47.552	48.065	49.021	49.977	50.491	50.838	51.353	51.688	52.319	53.402
1306	1	49.0233	0.02891	44.644	45.726	46.358	46.692	47.207	47.554	48.067	49.023	49.979	50.492	50.84	51.354	51.689	52.32	53.403
1307	1	49.0255	0.02891	44.646	45.728	46.36	46.694	47.209	47.557	48.07	49.026	49.981	50.494	50.842	51.357	51.691	52.323	53.405
1308	1	49.0276	0.02891	44.648	45.73	46.362	46.696	47.211	47.559	48.072	49.028	49.984	50.497	50.844	51.359	51.693	52.325	53.408
