Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
1145	-0.2952	15.5516	0.07962	12.264	12.985	13.432	13.676	14.064	14.334	14.745	15.552	16.417	16.907	17.249	17.774	18.126	18.815	20.078
1146	-0.2949	15.5507	0.07962	12.263	12.985	13.431	13.676	14.063	14.333	14.744	15.551	16.416	16.906	17.248	17.773	18.124	18.814	20.076
1147	-0.2947	15.5498	0.07963	12.262	12.984	13.43	13.674	14.062	14.332	14.743	15.55	16.415	16.905	17.247	17.772	18.124	18.813	20.076
1148	-0.2945	15.5489	0.07964	12.261	12.982	13.429	13.673	14.061	14.331	14.742	15.549	16.414	16.904	17.247	17.771	18.123	18.812	20.075
1149	-0.2943	15.5479	0.07964	12.26	12.982	13.428	13.673	14.06	14.33	14.741	15.548	16.413	16.903	17.246	17.77	18.122	18.811	20.073
1150	-0.2941	15.547	0.07965	12.259	12.98	13.427	13.672	14.059	14.329	14.74	15.547	16.412	16.902	17.245	17.769	18.121	18.81	20.073
1151	-0.2939	15.5461	0.07966	12.258	12.979	13.426	13.671	14.058	14.328	14.739	15.546	16.411	16.901	17.244	17.769	18.12	18.81	20.072
1152	-0.2937	15.5452	0.07966	12.257	12.979	13.425	13.67	14.058	14.327	14.738	15.545	16.41	16.9	17.243	17.767	18.119	18.808	20.071
1153	-0.2934	15.5443	0.07967	12.256	12.978	13.424	13.669	14.057	14.326	14.737	15.544	16.409	16.899	17.242	17.767	18.118	18.808	20.07
1154	-0.2932	15.5434	0.07967	12.255	12.977	13.423	13.668	14.056	14.326	14.736	15.543	16.409	16.898	17.241	17.766	18.117	18.806	20.069
1155	-0.2931	15.5424	0.07968	12.254	12.976	13.422	13.667	14.055	14.325	14.735	15.542	16.408	16.898	17.24	17.765	18.117	18.806	20.068
1156	-0.2929	15.5415	0.07969	12.252	12.974	13.421	13.666	14.054	14.324	14.734	15.542	16.407	16.897	17.239	17.764	18.116	18.805	20.068
1157	-0.2927	15.5406	0.07969	12.252	12.974	13.42	13.665	14.053	14.323	14.734	15.541	16.406	16.896	17.238	17.763	18.115	18.804	20.066
1158	-0.2925	15.5397	0.0797	12.251	12.973	13.419	13.664	14.052	14.322	14.733	15.54	16.405	16.895	17.238	17.762	18.114	18.803	20.066
1159	-0.2923	15.5388	0.07971	12.249	12.972	13.418	13.663	14.051	14.321	14.732	15.539	16.404	16.894	17.237	17.761	18.113	18.802	20.065
1160	-0.2921	15.5379	0.07972	12.248	12.97	13.417	13.662	14.05	14.32	14.731	15.538	16.403	16.893	17.236	17.761	18.112	18.802	20.064
1161	-0.2919	15.537	0.07972	12.248	12.97	13.416	13.661	14.049	14.319	14.73	15.537	16.402	16.892	17.235	17.76	18.111	18.801	20.063
1162	-0.2918	15.5361	0.07973	12.246	12.969	13.415	13.66	14.048	14.318	14.729	15.536	16.401	16.892	17.234	17.759	18.111	18.8	20.063
1163	-0.2916	15.5352	0.07974	12.245	12.968	13.414	13.659	14.047	14.317	14.728	15.535	16.401	16.891	17.233	17.758	18.11	18.799	20.062
1164	-0.2914	15.5343	0.07974	12.245	12.967	13.413	13.658	14.046	14.316	14.727	15.534	16.4	16.89	17.232	17.757	18.109	18.798	20.061
1165	-0.2913	15.5334	0.07975	12.243	12.966	13.412	13.657	14.045	14.315	14.726	15.533	16.399	16.889	17.232	17.756	18.108	18.797	20.06
1166	-0.2911	15.5325	0.07976	12.242	12.965	13.411	13.656	14.044	14.314	14.725	15.533	16.398	16.888	17.231	17.756	18.107	18.797	20.059
1167	-0.2909	15.5316	0.07976	12.242	12.964	13.411	13.655	14.043	14.313	14.724	15.532	16.397	16.887	17.23	17.755	18.106	18.796	20.058
1168	-0.2908	15.5307	0.07977	12.24	12.963	13.41	13.654	14.042	14.312	14.723	15.531	16.396	16.886	17.229	17.754	18.106	18.795	20.058
1169	-0.2906	15.5298	0.07978	12.239	12.962	13.409	13.653	14.041	14.311	14.722	15.53	16.395	16.886	17.228	17.753	18.105	18.794	20.057
1170	-0.2905	15.5289	0.07978	12.239	12.961	13.408	13.652	14.041	14.311	14.721	15.529	16.394	16.885	17.227	17.752	18.104	18.793	20.056
1171	-0.2903	15.5281	0.07979	12.238	12.96	13.407	13.651	14.04	14.31	14.721	15.528	16.394	16.884	17.227	17.751	18.103	18.793	20.055
1172	-0.2902	15.5272	0.0798	12.236	12.959	13.406	13.65	14.039	14.309	14.72	15.527	16.393	16.883	17.226	17.751	18.102	18.792	20.055
1173	-0.2901	15.5263	0.0798	12.236	12.958	13.405	13.65	14.038	14.308	14.719	15.526	16.392	16.882	17.225	17.75	18.101	18.791	20.053
1174	-0.2899	15.5254	0.07981	12.235	12.957	13.404	13.649	14.037	14.307	14.718	15.525	16.391	16.881	17.224	17.749	18.101	18.79	20.053
1175	-0.2898	15.5245	0.07982	12.233	12.956	13.403	13.648	14.036	14.306	14.717	15.525	16.39	16.88	17.223	17.748	18.1	18.789	20.052
1176	-0.2897	15.5236	0.07982	12.233	12.955	13.402	13.647	14.035	14.305	14.716	15.524	16.389	16.879	17.222	17.747	18.099	18.788	20.051
1177	-0.2895	15.5228	0.07983	12.232	12.954	13.401	13.646	14.034	14.304	14.715	15.523	16.388	16.879	17.222	17.746	18.098	18.788	20.051
1178	-0.2894	15.5219	0.07984	12.231	12.953	13.4	13.645	14.033	14.303	14.714	15.522	16.388	16.878	17.221	17.746	18.098	18.787	20.05
1179	-0.2893	15.521	0.07985	12.229	12.952	13.399	13.644	14.032	14.302	14.713	15.521	16.387	16.877	17.22	17.745	18.097	18.786	20.049
1180	-0.2892	15.5201	0.07985	12.229	12.951	13.398	13.643	14.031	14.301	14.712	15.52	16.386	16.876	17.219	17.744	18.096	18.785	20.048
1181	-0.289	15.5193	0.07986	12.228	12.95	13.397	13.642	14.03	14.3	14.712	15.519	16.385	16.875	17.218	17.743	18.095	18.785	20.048
1182	-0.2889	15.5184	0.07987	12.227	12.949	13.396	13.641	14.029	14.299	14.711	15.518	16.384	16.875	17.218	17.742	18.094	18.784	20.047
1183	-0.2888	15.5175	0.07987	12.226	12.948	13.395	13.64	14.029	14.299	14.71	15.518	16.383	16.874	17.217	17.741	18.093	18.783	20.046
1184	-0.2887	15.5167	0.07988	12.225	12.947	13.395	13.639	14.028	14.298	14.709	15.517	16.383	16.873	17.216	17.741	18.093	18.782	20.045
1185	-0.2886	15.5158	0.07989	12.224	12.946	13.393	13.638	14.027	14.297	14.708	15.516	16.382	16.872	17.215	17.74	18.092	18.782	20.045
1186	-0.2885	15.5149	0.07989	12.223	12.946	13.393	13.637	14.026	14.296	14.707	15.515	16.381	16.871	17.214	17.739	18.091	18.781	20.044
1187	-0.2884	15.5141	0.0799	12.222	12.945	13.392	13.637	14.025	14.295	14.706	15.514	16.38	16.87	17.213	17.738	18.09	18.78	20.043
1188	-0.2883	15.5132	0.07991	12.221	12.944	13.391	13.636	14.024	14.294	14.705	15.513	16.379	16.87	17.213	17.738	18.09	18.779	20.043
1189	-0.2882	15.5123	0.07992	12.22	12.943	13.39	13.635	14.023	14.293	14.704	15.512	16.378	16.869	17.212	17.737	18.089	18.779	20.042
1190	-0.2881	15.5115	0.07992	12.219	12.942	13.389	13.634	14.022	14.292	14.704	15.512	16.378	16.868	17.211	17.736	18.088	18.778	20.041
1191	-0.2881	15.5106	0.07993	12.218	12.941	13.388	13.633	14.021	14.291	14.703	15.511	16.377	16.867	17.21	17.735	18.087	18.777	20.04
1192	-0.288	15.5098	0.07994	12.217	12.94	13.387	13.632	14.02	14.29	14.702	15.51	16.376	16.866	17.209	17.735	18.087	18.776	20.04
1193	-0.2879	15.5089	0.07994	12.216	12.939	13.386	13.631	14.019	14.29	14.701	15.509	16.375	16.866	17.208	17.734	18.086	18.775	20.039
1194	-0.2878	15.5081	0.07995	12.215	12.938	13.385	13.63	14.019	14.289	14.7	15.508	16.374	16.865	17.208	17.733	18.085	18.775	20.038
1195	-0.2877	15.5072	0.07996	12.214	12.937	13.384	13.629	14.018	14.288	14.699	15.507	16.373	16.864	17.207	17.732	18.084	18.774	20.038
1196	-0.2877	15.5064	0.07997	12.213	12.936	13.383	13.628	14.017	14.287	14.698	15.506	16.373	16.863	17.206	17.732	18.084	18.774	20.037
1197	-0.2876	15.5055	0.07997	12.212	12.935	13.383	13.627	14.016	14.286	14.697	15.506	16.372	16.862	17.205	17.731	18.083	18.773	20.036
1198	-0.2875	15.5047	0.07998	12.211	12.934	13.382	13.626	14.015	14.285	14.697	15.505	16.371	16.862	17.205	17.73	18.082	18.772	20.036
1199	-0.2875	15.5038	0.07999	12.21	12.933	13.381	13.625	14.014	14.284	14.696	15.504	16.37	16.861	17.204	17.729	18.081	18.771	20.035
1200	-0.2874	15.503	0.07999	12.21	12.933	13.38	13.625	14.013	14.283	14.695	15.503	16.369	16.86	17.203	17.728	18.08	18.77	20.034
1201	-0.2874	15.5021	0.08	12.209	12.932	13.379	13.624	14.012	14.282	14.694	15.502	16.368	16.859	17.202	17.727	18.08	18.77	20.034
1202	-0.2873	15.5013	0.08001	12.208	12.931	13.378	13.623	14.011	14.282	14.693	15.501	16.368	16.858	17.202	17.727	18.079	18.769	20.033
1203	-0.2873	15.5005	0.08002	12.207	12.93	13.377	13.622	14.01	14.281	14.692	15.501	16.367	16.858	17.201	17.726	18.079	18.769	20.033
1204	-0.2872	15.4996	0.08002	12.206	12.929	13.376	13.621	14.01	14.28	14.691	15.5	16.366	16.857	17.2	17.725	18.077	18.768	20.032
1205	-0.2872	15.4988	0.08003	12.205	12.928	13.375	13.62	14.009	14.279	14.69	15.499	16.365	16.856	17.199	17.725	18.077	18.767	20.031
1206	-0.2871	15.498	0.08004	12.204	12.927	13.374	13.619	14.008	14.278	14.69	15.498	16.365	16.855	17.199	17.724	18.076	18.767	20.031
1207	-0.2871	15.4971	0.08005	12.203	12.926	13.373	13.618	14.007	14.277	14.689	15.497	16.364	16.855	17.198	17.723	18.076	18.766	20.03
1208	-0.2871	15.4963	0.08005	12.202	12.925	13.373	13.618	14.006	14.276	14.688	15.496	16.363	16.854	17.197	17.722	18.075	18.765	20.029
1209	-0.287	15.4955	0.08006	12.201	12.924	13.372	13.617	14.005	14.276	14.687	15.496	16.362	16.853	17.196	17.722	18.074	18.764	20.029
1210	-0.287	15.4946	0.08007	12.2	12.923	13.371	13.616	14.004	14.275	14.686	15.495	16.361	16.852	17.195	17.721	18.073	18.764	20.028
1211	-0.287	15.4938	0.08008	12.199	12.922	13.37	13.615	14.003	14.274	14.685	15.494	16.361	16.852	17.195	17.72	18.073	18.763	20.028
1212	-0.287	15.493	0.08008	12.199	12.922	13.369	13.614	14.003	14.273	14.684	15.493	16.36	16.851	17.194	17.719	18.072	18.762	20.027
1213	-0.2869	15.4922	0.08009	12.198	12.921	13.368	13.613	14.002	14.272	14.684	15.492	16.359	16.85	17.193	17.719	18.071	18.762	20.027
1214	-0.2869	15.4914	0.0801	12.197	12.92	13.367	13.612	14.001	14.271	14.683	15.491	16.358	16.849	17.193	17.718	18.071	18.761	20.026
1215	-0.2869	15.4905	0.08011	12.195	12.919	13.366	13.611	14	14.27	14.682	15.491	16.357	16.848	17.192	17.717	18.07	18.761	20.026
1216	-0.2869	15.4897	0.08011	12.195	12.918	13.365	13.61	13.999	14.269	14.681	15.49	16.357	16.848	17.191	17.717	18.069	18.76	20.025
1217	-0.2869	15.4889	0.08012	12.194	12.917	13.364	13.61	13.998	14.269	14.68	15.489	16.356	16.847	17.19	17.716	18.068	18.759	20.024
1218	-0.2869	15.4881	0.08013	12.193	12.916	13.364	13.609	13.997	14.268	14.679	15.488	16.355	16.846	17.19	17.715	18.068	18.759	20.024
1219	-0.2869	15.4873	0.08014	12.192	12.915	13.363	13.608	13.996	14.267	14.678	15.487	16.354	16.846	17.189	17.715	18.067	18.758	20.024
1220	-0.2869	15.4865	0.08014	12.191	12.914	13.362	13.607	13.996	14.266	14.678	15.487	16.354	16.845	17.188	17.714	18.066	18.757	20.023
1221	-0.2869	15.4857	0.08015	12.19	12.914	13.361	13.606	13.995	14.265	14.677	15.486	16.353	16.844	17.187	17.713	18.066	18.757	20.022
1222	-0.2869	15.4848	0.08016	12.189	12.913	13.36	13.605	13.994	14.264	14.676	15.485	16.352	16.843	17.187	17.712	18.065	18.756	20.022
1223	-0.2869	15.484	0.08017	12.188	12.912	13.359	13.604	13.993	14.263	14.675	15.484	16.351	16.842	17.186	17.712	18.065	18.755	20.021
1224	-0.2869	15.4832	0.08017	12.188	12.911	13.358	13.603	13.992	14.263	14.674	15.483	16.35	16.842	17.185	17.711	18.064	18.755	20.02
1225	-0.2869	15.4824	0.08018	12.187	12.91	13.357	13.602	13.991	14.262	14.673	15.482	16.35	16.841	17.184	17.71	18.063	18.754	20.02
1226	-0.287	15.4816	0.08019	12.186	12.909	13.357	13.602	13.99	14.261	14.673	15.482	16.349	16.84	17.184	17.71	18.062	18.754	20.02
1227	-0.287	15.4808	0.0802	12.185	12.908	13.356	13.601	13.989	14.26	14.672	15.481	16.348	16.84	17.183	17.709	18.062	18.753	20.019
1228	-0.287	15.48	0.0802	12.184	12.907	13.355	13.6	13.989	14.259	14.671	15.48	16.347	16.839	17.182	17.708	18.061	18.752	20.018
1229	-0.287	15.4792	0.08021	12.183	12.906	13.354	13.599	13.988	14.258	14.67	15.479	16.347	16.838	17.182	17.708	18.06	18.752	20.018
1230	-0.2871	15.4785	0.08022	12.182	12.906	13.353	13.598	13.987	14.258	14.669	15.479	16.346	16.837	17.181	17.707	18.06	18.751	20.018
1231	-0.2871	15.4777	0.08023	12.181	12.905	13.352	13.597	13.986	14.257	14.668	15.478	16.345	16.837	17.18	17.707	18.059	18.751	20.017
1232	-0.2871	15.4769	0.08023	12.181	12.904	13.352	13.597	13.985	14.256	14.668	15.477	16.344	16.836	17.179	17.706	18.058	18.75	20.016
1233	-0.2872	15.4761	0.08024	12.18	12.903	13.351	13.596	13.985	14.255	14.667	15.476	16.344	16.835	17.179	17.705	18.058	18.749	20.016
1234	-0.2872	15.4753	0.08025	12.179	12.902	13.35	13.595	13.984	14.254	14.666	15.475	16.343	16.834	17.178	17.704	18.057	18.749	20.016
1235	-0.2873	15.4745	0.08026	12.178	12.901	13.349	13.594	13.983	14.253	14.665	15.475	16.342	16.834	17.178	17.704	18.057	18.748	20.015
1236	-0.2873	15.4737	0.08027	12.177	12.9	13.348	13.593	13.982	14.252	14.664	15.474	16.342	16.833	17.177	17.703	18.056	18.748	20.015
1237	-0.2874	15.4729	0.08027	12.176	12.9	13.347	13.592	13.981	14.252	14.664	15.473	16.341	16.832	17.176	17.702	18.055	18.747	20.014
1238	-0.2874	15.4722	0.08028	12.175	12.899	13.346	13.591	13.98	14.251	14.663	15.472	16.34	16.832	17.175	17.702	18.055	18.746	20.014
1239	-0.2875	15.4714	0.08029	12.174	12.898	13.345	13.591	13.979	14.25	14.662	15.471	16.339	16.831	17.175	17.701	18.054	18.746	20.013
1240	-0.2875	15.4706	0.0803	12.173	12.897	13.344	13.59	13.979	14.249	14.661	15.471	16.339	16.83	17.174	17.701	18.054	18.745	20.013
1241	-0.2876	15.4698	0.08031	12.172	12.896	13.344	13.589	13.978	14.248	14.66	15.47	16.338	16.83	17.173	17.7	18.053	18.745	20.013
1242	-0.2877	15.4691	0.08031	12.172	12.895	13.343	13.588	13.977	14.248	14.66	15.469	16.337	16.829	17.173	17.699	18.052	18.744	20.012
1243	-0.2877	15.4683	0.08032	12.171	12.894	13.342	13.587	13.976	14.247	14.659	15.468	16.336	16.828	17.172	17.699	18.052	18.744	20.012
1244	-0.2878	15.4675	0.08033	12.17	12.893	13.341	13.586	13.975	14.246	14.658	15.468	16.336	16.827	17.171	17.698	18.051	18.743	20.011
1245	-0.2879	15.4667	0.08034	12.169	12.892	13.34	13.585	13.974	14.245	14.657	15.467	16.335	16.827	17.171	17.697	18.051	18.743	20.011
1246	-0.288	15.466	0.08034	12.168	12.892	13.34	13.585	13.974	14.244	14.656	15.466	16.334	16.826	17.17	17.697	18.05	18.742	20.01
1247	-0.288	15.4652	0.08035	12.167	12.891	13.339	13.584	13.973	14.243	14.655	15.465	16.333	16.825	17.169	17.696	18.049	18.741	20.01
1248	-0.2881	15.4645	0.08036	12.167	12.89	13.338	13.583	13.972	14.243	14.655	15.465	16.333	16.825	17.169	17.695	18.049	18.741	20.01
1249	-0.2882	15.4637	0.08037	12.166	12.889	13.337	13.582	13.971	14.242	14.654	15.464	16.332	16.824	17.168	17.695	18.048	18.741	20.009
1250	-0.2883	15.4629	0.08038	12.165	12.888	13.336	13.581	13.97	14.241	14.653	15.463	16.331	16.823	17.167	17.694	18.048	18.74	20.009
1251	-0.2884	15.4622	0.08038	12.164	12.888	13.335	13.581	13.97	14.24	14.652	15.462	16.331	16.823	17.167	17.694	18.047	18.739	20.008
1252	-0.2885	15.4614	0.08039	12.163	12.887	13.334	13.58	13.969	14.239	14.652	15.461	16.33	16.822	17.166	17.693	18.046	18.739	20.008
1253	-0.2886	15.4607	0.0804	12.162	12.886	13.334	13.579	13.968	14.239	14.651	15.461	16.329	16.821	17.165	17.692	18.046	18.738	20.008
1254	-0.2887	15.4599	0.08041	12.161	12.885	13.333	13.578	13.967	14.238	14.65	15.46	16.329	16.821	17.165	17.692	18.045	18.738	20.007
1255	-0.2888	15.4592	0.08042	12.161	12.884	13.332	13.577	13.966	14.237	14.649	15.459	16.328	16.82	17.164	17.691	18.045	18.738	20.007
1256	-0.2889	15.4584	0.08042	12.16	12.884	13.331	13.576	13.966	14.236	14.648	15.458	16.327	16.819	17.163	17.69	18.044	18.737	20.006
1257	-0.289	15.4577	0.08043	12.159	12.883	13.33	13.576	13.965	14.235	14.648	15.458	16.326	16.819	17.163	17.69	18.044	18.736	20.006
1258	-0.2891	15.4569	0.08044	12.158	12.882	13.33	13.575	13.964	14.235	14.647	15.457	16.326	16.818	17.162	17.689	18.043	18.736	20.006
1259	-0.2892	15.4562	0.08045	12.157	12.881	13.329	13.574	13.963	14.234	14.646	15.456	16.325	16.817	17.162	17.689	18.043	18.736	20.006
1260	-0.2893	15.4554	0.08046	12.156	12.88	13.328	13.573	13.962	14.233	14.645	15.455	16.324	16.817	17.161	17.688	18.042	18.735	20.005
1261	-0.2894	15.4547	0.08046	12.156	12.879	13.327	13.572	13.962	14.232	14.645	15.455	16.324	16.816	17.16	17.688	18.041	18.734	20.004
1262	-0.2896	15.4539	0.08047	12.155	12.878	13.326	13.572	13.961	14.231	14.644	15.454	16.323	16.815	17.16	17.687	18.041	18.734	20.004
1263	-0.2897	15.4532	0.08048	12.154	12.878	13.325	13.571	13.96	14.231	14.643	15.453	16.322	16.815	17.159	17.686	18.04	18.733	20.004
1264	-0.2898	15.4525	0.08049	12.153	12.877	13.325	13.57	13.959	14.23	14.642	15.453	16.322	16.814	17.159	17.686	18.04	18.733	20.004
1265	-0.2899	15.4517	0.0805	12.152	12.876	13.324	13.569	13.958	14.229	14.641	15.452	16.321	16.813	17.158	17.685	18.039	18.733	20.004
1266	-0.2901	15.451	0.08051	12.151	12.875	13.323	13.568	13.957	14.228	14.641	15.451	16.32	16.813	17.157	17.685	18.039	18.732	20.003
1267	-0.2902	15.4503	0.08051	12.151	12.874	13.322	13.568	13.957	14.228	14.64	15.45	16.32	16.812	17.157	17.684	18.038	18.731	20.003
1268	-0.2903	15.4495	0.08052	12.15	12.874	13.321	13.567	13.956	14.227	14.639	15.45	16.319	16.811	17.156	17.684	18.037	18.731	20.002
1269	-0.2905	15.4488	0.08053	12.149	12.873	13.321	13.566	13.955	14.226	14.638	15.449	16.318	16.811	17.155	17.683	18.037	18.731	20.002
1270	-0.2906	15.4481	0.08054	12.148	12.872	13.32	13.565	13.954	14.225	14.638	15.448	16.318	16.81	17.155	17.683	18.037	18.73	20.002
1271	-0.2908	15.4473	0.08055	12.147	12.871	13.319	13.564	13.953	14.224	14.637	15.447	16.317	16.81	17.154	17.682	18.036	18.73	20.002
1272	-0.2909	15.4466	0.08056	12.147	12.87	13.318	13.563	13.953	14.223	14.636	15.447	16.316	16.809	17.154	17.682	18.036	18.73	20.002
1273	-0.2911	15.4459	0.08056	12.146	12.87	13.317	13.563	13.952	14.223	14.635	15.446	16.315	16.808	17.153	17.681	18.035	18.729	20.001
1274	-0.2912	15.4452	0.08057	12.145	12.869	13.317	13.562	13.951	14.222	14.634	15.445	16.315	16.808	17.152	17.68	18.034	18.728	20.001
1275	-0.2914	15.4445	0.08058	12.144	12.868	13.316	13.561	13.95	14.221	14.634	15.445	16.314	16.807	17.152	17.68	18.034	18.728	20.001
1276	-0.2915	15.4437	0.08059	12.143	12.867	13.315	13.56	13.95	14.22	14.633	15.444	16.314	16.806	17.151	17.679	18.033	18.728	20
1277	-0.2917	15.443	0.0806	12.143	12.866	13.314	13.559	13.949	14.22	14.632	15.443	16.313	16.806	17.151	17.679	18.033	18.727	20
1278	-0.2918	15.4423	0.08061	12.142	12.865	13.313	13.559	13.948	14.219	14.631	15.442	16.312	16.805	17.15	17.678	18.033	18.727	20
1279	-0.292	15.4416	0.08061	12.141	12.865	13.313	13.558	13.947	14.218	14.631	15.442	16.312	16.805	17.149	17.677	18.032	18.726	19.999
1280	-0.2922	15.4409	0.08062	12.14	12.864	13.312	13.557	13.947	14.217	14.63	15.441	16.311	16.804	17.149	17.677	18.031	18.726	19.999
1281	-0.2924	15.4402	0.08063	12.14	12.863	13.311	13.556	13.946	14.217	14.629	15.44	16.31	16.803	17.148	17.677	18.031	18.726	19.999
1282	-0.2925	15.4395	0.08064	12.139	12.862	13.31	13.556	13.945	14.216	14.628	15.44	16.31	16.803	17.148	17.676	18.03	18.725	19.999
1283	-0.2927	15.4388	0.08065	12.138	12.861	13.309	13.555	13.944	14.215	14.628	15.439	16.309	16.802	17.147	17.676	18.03	18.725	19.999
1284	-0.2929	15.438	0.08066	12.137	12.861	13.308	13.554	13.943	14.214	14.627	15.438	16.308	16.802	17.147	17.675	18.03	18.724	19.999
1285	-0.2931	15.4373	0.08066	12.136	12.86	13.308	13.553	13.943	14.214	14.626	15.437	16.308	16.801	17.146	17.674	18.029	18.724	19.998
1286	-0.2933	15.4366	0.08067	12.136	12.859	13.307	13.552	13.942	14.213	14.625	15.437	16.307	16.8	17.145	17.674	18.028	18.723	19.998
1287	-0.2934	15.4359	0.08068	12.135	12.858	13.306	13.552	13.941	14.212	14.625	15.436	16.306	16.8	17.145	17.673	18.028	18.723	19.997
1288	-0.2936	15.4352	0.08069	12.134	12.858	13.305	13.551	13.94	14.211	14.624	15.435	16.306	16.799	17.144	17.673	18.027	18.723	19.997
1289	-0.2938	15.4345	0.0807	12.133	12.857	13.305	13.55	13.939	14.21	14.623	15.435	16.305	16.799	17.144	17.672	18.027	18.722	19.997
1290	-0.294	15.4338	0.08071	12.132	12.856	13.304	13.549	13.939	14.21	14.622	15.434	16.304	16.798	17.143	17.672	18.027	18.722	19.997
1291	-0.2942	15.4332	0.08072	12.132	12.855	13.303	13.549	13.938	14.209	14.622	15.433	16.304	16.797	17.143	17.672	18.026	18.722	19.997
1292	-0.2944	15.4325	0.08072	12.131	12.855	13.303	13.548	13.937	14.208	14.621	15.433	16.303	16.797	17.142	17.671	18.026	18.721	19.996
1293	-0.2946	15.4318	0.08073	12.13	12.854	13.302	13.547	13.937	14.208	14.62	15.432	16.303	16.796	17.141	17.67	18.025	18.721	19.996
1294	-0.2948	15.4311	0.08074	12.129	12.853	13.301	13.546	13.936	14.207	14.62	15.431	16.302	16.796	17.141	17.67	18.025	18.72	19.996
1295	-0.295	15.4304	0.08075	12.129	12.852	13.3	13.545	13.935	14.206	14.619	15.43	16.301	16.795	17.14	17.669	18.024	18.72	19.996
1296	-0.2952	15.4297	0.08076	12.128	12.851	13.299	13.545	13.934	14.205	14.618	15.43	16.301	16.794	17.14	17.669	18.024	18.72	19.996
1297	-0.2954	15.429	0.08077	12.127	12.85	13.298	13.544	13.933	14.204	14.617	15.429	16.3	16.794	17.139	17.668	18.023	18.719	19.996
1298	-0.2957	15.4283	0.08078	12.126	12.85	13.298	13.543	13.933	14.204	14.617	15.428	16.299	16.793	17.139	17.668	18.023	18.719	19.996
1299	-0.2959	15.4276	0.08078	12.126	12.849	13.297	13.542	13.932	14.203	14.616	15.428	16.299	16.793	17.138	17.667	18.022	18.718	19.995
1300	-0.2961	15.427	0.08079	12.125	12.848	13.296	13.542	13.931	14.202	14.615	15.427	16.298	16.792	17.138	17.667	18.022	18.718	19.995
1301	-0.2963	15.4263	0.0808	12.124	12.848	13.296	13.541	13.931	14.202	14.614	15.426	16.298	16.792	17.137	17.666	18.022	18.718	19.995
1302	-0.2965	15.4256	0.08081	12.123	12.847	13.295	13.54	13.93	14.201	14.614	15.426	16.297	16.791	17.137	17.666	18.021	18.718	19.995
1303	-0.2968	15.4249	0.08082	12.122	12.846	13.294	13.539	13.929	14.2	14.613	15.425	16.296	16.79	17.136	17.666	18.021	18.717	19.995
1304	-0.297	15.4243	0.08083	12.122	12.845	13.293	13.539	13.928	14.199	14.612	15.424	16.296	16.79	17.136	17.665	18.02	18.717	19.995
1305	-0.2972	15.4236	0.08084	12.121	12.844	13.292	13.538	13.927	14.199	14.612	15.424	16.295	16.789	17.135	17.665	18.02	18.717	19.995
1306	-0.2975	15.4229	0.08085	12.12	12.844	13.292	13.537	13.927	14.198	14.611	15.423	16.295	16.789	17.135	17.664	18.02	18.717	19.995
1307	-0.2977	15.4222	0.08085	12.12	12.843	13.291	13.536	13.926	14.197	14.61	15.422	16.294	16.788	17.134	17.663	18.019	18.716	19.994
1308	-0.2979	15.4216	0.08086	12.119	12.842	13.29	13.536	13.925	14.196	14.609	15.422	16.293	16.788	17.133	17.663	18.019	18.716	19.994
1309	-0.2982	15.4209	0.08087	12.118	12.841	13.289	13.535	13.925	14.196	14.609	15.421	16.293	16.787	17.133	17.663	18.018	18.715	19.994
