Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
1128	1	49.5411	0.02875	45.14	46.228	46.862	47.198	47.716	48.065	48.58	49.541	50.502	51.017	51.366	51.884	52.22	52.855	53.943
1129	1	49.5435	0.02875	45.142	46.23	46.865	47.201	47.718	48.067	48.583	49.544	50.504	51.02	51.369	51.886	52.222	52.857	53.945
1130	1	49.5459	0.02875	45.144	46.232	46.867	47.203	47.72	48.07	48.585	49.546	50.507	51.022	51.371	51.889	52.225	52.86	53.948
1131	1	49.5483	0.02875	45.146	46.234	46.869	47.205	47.723	48.072	48.587	49.548	50.509	51.025	51.374	51.891	52.228	52.862	53.95
1132	1	49.5508	0.02875	45.148	46.237	46.871	47.208	47.725	48.074	48.59	49.551	50.512	51.027	51.376	51.894	52.23	52.865	53.953
1133	1	49.5532	0.02876	45.149	46.238	46.873	47.209	47.727	48.076	48.592	49.553	50.514	51.03	51.38	51.897	52.234	52.869	53.957
1134	1	49.5556	0.02876	45.151	46.24	46.875	47.211	47.729	48.078	48.594	49.556	50.517	51.033	51.382	51.9	52.236	52.871	53.96
1135	1	49.558	0.02876	45.154	46.242	46.877	47.214	47.731	48.081	48.597	49.558	50.519	51.035	51.385	51.902	52.239	52.874	53.962
1136	1	49.5604	0.02876	45.156	46.245	46.88	47.216	47.734	48.083	48.599	49.56	50.522	51.038	51.387	51.905	52.241	52.876	53.965
1137	1	49.5628	0.02876	45.158	46.247	46.882	47.218	47.736	48.085	48.601	49.563	50.524	51.04	51.39	51.907	52.244	52.879	53.968
1138	1	49.5652	0.02876	45.16	46.249	46.884	47.22	47.738	48.088	48.604	49.565	50.527	51.043	51.392	51.91	52.246	52.881	53.97
1139	1	49.5676	0.02876	45.162	46.251	46.886	47.223	47.741	48.09	48.606	49.568	50.529	51.045	51.395	51.912	52.249	52.884	53.973
1140	1	49.57	0.02876	45.164	46.253	46.889	47.225	47.743	48.092	48.608	49.57	50.532	51.048	51.397	51.915	52.251	52.887	53.976
1141	1	49.5723	0.02877	45.165	46.254	46.89	47.226	47.745	48.094	48.61	49.572	50.534	51.05	51.4	51.918	52.255	52.89	53.98
1142	1	49.5747	0.02877	45.167	46.257	46.892	47.229	47.747	48.096	48.613	49.575	50.537	51.053	51.403	51.921	52.257	52.893	53.982
1143	1	49.5771	0.02877	45.169	46.259	46.894	47.231	47.749	48.099	48.615	49.577	50.539	51.055	51.405	51.923	52.26	52.895	53.985
1144	1	49.5795	0.02877	45.172	46.261	46.897	47.233	47.751	48.101	48.617	49.58	50.542	51.058	51.408	51.926	52.262	52.898	53.987
1145	1	49.5819	0.02877	45.174	46.263	46.899	47.236	47.754	48.103	48.62	49.582	50.544	51.06	51.41	51.928	52.265	52.9	53.99
1146	1	49.5842	0.02877	45.176	46.266	46.901	47.238	47.756	48.106	48.622	49.584	50.546	51.063	51.412	51.931	52.267	52.903	53.993
1147	1	49.5866	0.02877	45.178	46.268	46.903	47.24	47.758	48.108	48.624	49.587	50.549	51.065	51.415	51.933	52.27	52.905	53.995
1148	1	49.589	0.02877	45.18	46.27	46.906	47.242	47.761	48.11	48.627	49.589	50.551	51.068	51.417	51.936	52.272	52.908	53.998
1149	1	49.5913	0.02878	45.181	46.271	46.907	47.244	47.762	48.112	48.629	49.591	50.554	51.071	51.42	51.939	52.276	52.912	54.002
1150	1	49.5937	0.02878	45.183	46.273	46.909	47.246	47.765	48.114	48.631	49.594	50.556	51.073	51.423	51.941	52.278	52.914	54.004
1151	1	49.5961	0.02878	45.185	46.276	46.912	47.248	47.767	48.117	48.633	49.596	50.559	51.075	51.425	51.944	52.281	52.917	54.007
1152	1	49.5984	0.02878	45.187	46.278	46.914	47.25	47.769	48.119	48.636	49.598	50.561	51.078	51.428	51.946	52.283	52.919	54.01
1153	1	49.6008	0.02878	45.189	46.28	46.916	47.253	47.771	48.121	48.638	49.601	50.564	51.08	51.43	51.949	52.286	52.922	54.012
1154	1	49.6031	0.02878	45.192	46.282	46.918	47.255	47.774	48.124	48.64	49.603	50.566	51.083	51.433	51.951	52.288	52.924	54.015
1155	1	49.6054	0.02878	45.194	46.284	46.92	47.257	47.776	48.126	48.642	49.605	50.568	51.085	51.435	51.954	52.291	52.927	54.017
1156	1	49.6078	0.02878	45.196	46.286	46.923	47.259	47.778	48.128	48.645	49.608	50.571	51.088	51.437	51.956	52.293	52.929	54.02
1157	1	49.6101	0.02878	45.198	46.289	46.925	47.262	47.78	48.13	48.647	49.61	50.573	51.09	51.44	51.959	52.295	52.932	54.022
1158	1	49.6125	0.02879	45.199	46.29	46.926	47.263	47.782	48.132	48.649	49.613	50.576	51.093	51.443	51.962	52.299	52.935	54.026
1159	1	49.6148	0.02879	45.201	46.292	46.928	47.265	47.784	48.134	48.651	49.615	50.578	51.095	51.445	51.964	52.301	52.938	54.029
1160	1	49.6171	0.02879	45.203	46.294	46.93	47.267	47.786	48.137	48.654	49.617	50.581	51.098	51.448	51.967	52.304	52.94	54.031
1161	1	49.6195	0.02879	45.205	46.296	46.933	47.27	47.789	48.139	48.656	49.62	50.583	51.1	51.45	51.969	52.306	52.943	54.034
1162	1	49.6218	0.02879	45.207	46.298	46.935	47.272	47.791	48.141	48.658	49.622	50.585	51.102	51.453	51.972	52.309	52.945	54.037
1163	1	49.6241	0.02879	45.209	46.3	46.937	47.274	47.793	48.143	48.66	49.624	50.588	51.105	51.455	51.974	52.311	52.948	54.039
1164	1	49.6264	0.02879	45.211	46.303	46.939	47.276	47.795	48.146	48.663	49.626	50.59	51.107	51.457	51.976	52.314	52.95	54.042
1165	1	49.6287	0.02879	45.213	46.305	46.941	47.279	47.798	48.148	48.665	49.629	50.592	51.11	51.46	51.979	52.316	52.953	54.044
1166	1	49.6311	0.0288	45.214	46.306	46.943	47.28	47.799	48.15	48.667	49.631	50.595	51.113	51.463	51.982	52.319	52.956	54.048
1167	1	49.6334	0.0288	45.216	46.308	46.945	47.282	47.801	48.152	48.669	49.633	50.598	51.115	51.465	51.985	52.322	52.959	54.051
1168	1	49.6357	0.0288	45.218	46.31	46.947	47.284	47.804	48.154	48.672	49.636	50.6	51.117	51.468	51.987	52.324	52.961	54.053
1169	1	49.638	0.0288	45.22	46.312	46.949	47.287	47.806	48.156	48.674	49.638	50.602	51.12	51.47	51.989	52.327	52.964	54.056
1170	1	49.6403	0.0288	45.222	46.314	46.951	47.289	47.808	48.159	48.676	49.64	50.605	51.122	51.472	51.992	52.329	52.966	54.058
1171	1	49.6426	0.0288	45.224	46.317	46.954	47.291	47.81	48.161	48.678	49.643	50.607	51.124	51.475	51.994	52.332	52.969	54.061
1172	1	49.6449	0.0288	45.227	46.319	46.956	47.293	47.813	48.163	48.681	49.645	50.609	51.127	51.477	51.997	52.334	52.971	54.063
1173	1	49.6472	0.0288	45.229	46.321	46.958	47.295	47.815	48.165	48.683	49.647	50.612	51.129	51.48	51.999	52.336	52.974	54.066
1174	1	49.6495	0.02881	45.229	46.322	46.959	47.297	47.816	48.167	48.685	49.65	50.614	51.132	51.483	52.002	52.34	52.977	54.07
1175	1	49.6517	0.02881	45.231	46.324	46.961	47.299	47.818	48.169	48.687	49.652	50.617	51.134	51.485	52.005	52.342	52.979	54.072
1176	1	49.654	0.02881	45.233	46.326	46.963	47.301	47.821	48.171	48.689	49.654	50.619	51.137	51.487	52.007	52.345	52.982	54.075
1177	1	49.6563	0.02881	45.235	46.328	46.966	47.303	47.823	48.174	48.691	49.656	50.621	51.139	51.49	52.009	52.347	52.984	54.077
1178	1	49.6586	0.02881	45.238	46.33	46.968	47.305	47.825	48.176	48.694	49.659	50.624	51.141	51.492	52.012	52.349	52.987	54.08
1179	1	49.6609	0.02881	45.24	46.333	46.97	47.308	47.827	48.178	48.696	49.661	50.626	51.144	51.494	52.014	52.352	52.989	54.082
1180	1	49.6631	0.02881	45.242	46.335	46.972	47.31	47.829	48.18	48.698	49.663	50.628	51.146	51.497	52.017	52.354	52.992	54.085
1181	1	49.6654	0.02881	45.244	46.337	46.974	47.312	47.832	48.182	48.7	49.665	50.631	51.148	51.499	52.019	52.357	52.994	54.087
1182	1	49.6677	0.02882	45.244	46.338	46.975	47.313	47.833	48.184	48.702	49.668	50.633	51.151	51.502	52.022	52.36	52.998	54.091
1183	1	49.67	0.02882	45.246	46.34	46.978	47.315	47.835	48.186	48.704	49.67	50.636	51.154	51.505	52.025	52.362	53	54.094
1184	1	49.6722	0.02882	45.248	46.342	46.98	47.318	47.838	48.188	48.707	49.672	50.638	51.156	51.507	52.027	52.365	53.002	54.096
1185	1	49.6745	0.02882	45.25	46.344	46.982	47.32	47.84	48.191	48.709	49.675	50.64	51.158	51.509	52.029	52.367	53.005	54.099
1186	1	49.6767	0.02882	45.252	46.346	46.984	47.322	47.842	48.193	48.711	49.677	50.642	51.161	51.511	52.032	52.369	53.007	54.101
1187	1	49.679	0.02882	45.255	46.348	46.986	47.324	47.844	48.195	48.713	49.679	50.645	51.163	51.514	52.034	52.372	53.01	54.103
1188	1	49.6812	0.02882	45.257	46.35	46.988	47.326	47.846	48.197	48.715	49.681	50.647	51.165	51.516	52.036	52.374	53.012	54.106
1189	1	49.6835	0.02882	45.259	46.352	46.99	47.328	47.848	48.199	48.718	49.684	50.649	51.168	51.519	52.039	52.377	53.015	54.108
1190	1	49.6857	0.02882	45.261	46.355	46.993	47.33	47.851	48.202	48.72	49.686	50.652	51.17	51.521	52.041	52.379	53.017	54.111
1191	1	49.688	0.02883	45.261	46.355	46.994	47.332	47.852	48.203	48.722	49.688	50.654	51.173	51.524	52.044	52.382	53.021	54.115
1192	1	49.6902	0.02883	45.263	46.358	46.996	47.334	47.854	48.205	48.724	49.69	50.656	51.175	51.526	52.047	52.385	53.023	54.117
1193	1	49.6925	0.02883	45.265	46.36	46.998	47.336	47.857	48.208	48.726	49.693	50.659	51.177	51.528	52.049	52.387	53.025	54.12
1194	1	49.6947	0.02883	45.267	46.362	47	47.338	47.859	48.21	48.728	49.695	50.661	51.18	51.531	52.051	52.389	53.028	54.122
1195	1	49.6969	0.02883	45.269	46.364	47.002	47.34	47.861	48.212	48.731	49.697	50.663	51.182	51.533	52.054	52.392	53.03	54.124
1196	1	49.6992	0.02883	45.271	46.366	47.004	47.342	47.863	48.214	48.733	49.699	50.666	51.184	51.535	52.056	52.394	53.032	54.127
1197	1	49.7014	0.02883	45.273	46.368	47.006	47.345	47.865	48.216	48.735	49.701	50.668	51.186	51.538	52.058	52.396	53.035	54.129
1198	1	49.7036	0.02883	45.275	46.37	47.009	47.347	47.867	48.218	48.737	49.704	50.67	51.189	51.54	52.061	52.399	53.037	54.132
1199	1	49.7059	0.02884	45.276	46.371	47.01	47.348	47.869	48.22	48.739	49.706	50.673	51.192	51.543	52.064	52.402	53.041	54.136
1200	1	49.7081	0.02884	45.278	46.373	47.012	47.35	47.871	48.222	48.741	49.708	50.675	51.194	51.545	52.066	52.404	53.043	54.138
1201	1	49.7103	0.02884	45.28	46.375	47.014	47.352	47.873	48.224	48.743	49.71	50.677	51.196	51.548	52.068	52.407	53.045	54.141
1202	1	49.7125	0.02884	45.282	46.377	47.016	47.354	47.875	48.227	48.745	49.713	50.68	51.198	51.55	52.071	52.409	53.048	54.143
1203	1	49.7147	0.02884	45.284	46.379	47.018	47.356	47.877	48.229	48.748	49.715	50.682	51.201	51.552	52.073	52.411	53.05	54.145
1204	1	49.7169	0.02884	45.286	46.381	47.02	47.358	47.879	48.231	48.75	49.717	50.684	51.203	51.554	52.075	52.414	53.052	54.148
1205	1	49.7191	0.02884	45.288	46.383	47.022	47.361	47.881	48.233	48.752	49.719	50.686	51.205	51.557	52.078	52.416	53.055	54.15
1206	1	49.7213	0.02884	45.29	46.385	47.024	47.363	47.884	48.235	48.754	49.721	50.688	51.208	51.559	52.08	52.418	53.057	54.153
1207	1	49.7235	0.02884	45.292	46.387	47.026	47.365	47.886	48.237	48.756	49.724	50.691	51.21	51.561	52.082	52.421	53.06	54.155
1208	1	49.7257	0.02885	45.292	46.388	47.028	47.366	47.887	48.239	48.758	49.726	50.693	51.213	51.564	52.085	52.424	53.063	54.159
1209	1	49.7279	0.02885	45.294	46.39	47.03	47.368	47.889	48.241	48.76	49.728	50.696	51.215	51.566	52.088	52.426	53.065	54.161
1210	1	49.7301	0.02885	45.297	46.392	47.032	47.37	47.891	48.243	48.762	49.73	50.698	51.217	51.569	52.09	52.428	53.068	54.164
1211	1	49.7323	0.02885	45.299	46.395	47.034	47.372	47.894	48.245	48.765	49.732	50.7	51.219	51.571	52.092	52.431	53.07	54.166
1212	1	49.7345	0.02885	45.301	46.397	47.036	47.374	47.896	48.247	48.767	49.735	50.702	51.222	51.573	52.095	52.433	53.072	54.168
1213	1	49.7367	0.02885	45.303	46.399	47.038	47.376	47.898	48.25	48.769	49.737	50.705	51.224	51.576	52.097	52.435	53.075	54.171
1214	1	49.7389	0.02885	45.305	46.401	47.04	47.379	47.9	48.252	48.771	49.739	50.707	51.226	51.578	52.099	52.438	53.077	54.173
1215	1	49.7411	0.02885	45.307	46.403	47.042	47.381	47.902	48.254	48.773	49.741	50.709	51.228	51.58	52.102	52.44	53.079	54.176
1216	1	49.7433	0.02886	45.307	46.404	47.043	47.382	47.904	48.255	48.775	49.743	50.712	51.231	51.583	52.105	52.443	53.083	54.18
1217	1	49.7454	0.02886	45.309	46.406	47.045	47.384	47.906	48.257	48.777	49.745	50.714	51.233	51.585	52.107	52.446	53.085	54.182
1218	1	49.7476	0.02886	45.311	46.408	47.047	47.386	47.908	48.26	48.779	49.748	50.716	51.236	51.588	52.109	52.448	53.088	54.184
1219	1	49.7498	0.02886	45.313	46.41	47.049	47.388	47.91	48.262	48.781	49.75	50.718	51.238	51.59	52.111	52.45	53.09	54.187
1220	1	49.752	0.02886	45.315	46.412	47.051	47.39	47.912	48.264	48.784	49.752	50.72	51.24	51.592	52.114	52.453	53.092	54.189
1221	1	49.7541	0.02886	45.317	46.414	47.053	47.392	47.914	48.266	48.786	49.754	50.723	51.242	51.594	52.116	52.455	53.095	54.191
1222	1	49.7563	0.02886	45.319	46.416	47.056	47.394	47.916	48.268	48.788	49.756	50.725	51.245	51.597	52.118	52.457	53.097	54.194
1223	1	49.7584	0.02886	45.321	46.418	47.058	47.396	47.918	48.27	48.79	49.758	50.727	51.247	51.599	52.12	52.459	53.099	54.196
1224	1	49.7606	0.02886	45.323	46.42	47.06	47.398	47.92	48.272	48.792	49.761	50.729	51.249	51.601	52.123	52.462	53.101	54.198
1225	1	49.7628	0.02887	45.323	46.421	47.061	47.4	47.922	48.274	48.794	49.763	50.732	51.252	51.604	52.126	52.465	53.105	54.202
1226	1	49.7649	0.02887	45.325	46.423	47.063	47.402	47.924	48.276	48.796	49.765	50.734	51.254	51.606	52.128	52.467	53.107	54.205
1227	1	49.7671	0.02887	45.327	46.425	47.065	47.404	47.926	48.278	48.798	49.767	50.736	51.256	51.608	52.13	52.469	53.11	54.207
1228	1	49.7692	0.02887	45.329	46.427	47.067	47.406	47.928	48.28	48.8	49.769	50.738	51.258	51.611	52.133	52.472	53.112	54.209
1229	1	49.7714	0.02887	45.331	46.429	47.069	47.408	47.93	48.282	48.802	49.771	50.741	51.261	51.613	52.135	52.474	53.114	54.212
1230	1	49.7735	0.02887	45.333	46.431	47.071	47.41	47.932	48.284	48.804	49.774	50.743	51.263	51.615	52.137	52.476	53.116	54.214
1231	1	49.7757	0.02887	45.335	46.433	47.073	47.412	47.934	48.286	48.806	49.776	50.745	51.265	51.617	52.139	52.478	53.119	54.216
1232	1	49.7778	0.02887	45.337	46.435	47.075	47.414	47.936	48.288	48.809	49.778	50.747	51.267	51.619	52.142	52.481	53.121	54.219
1233	1	49.7799	0.02887	45.339	46.437	47.077	47.416	47.938	48.29	48.811	49.78	50.749	51.269	51.622	52.144	52.483	53.123	54.221
1234	1	49.7821	0.02888	45.339	46.437	47.078	47.417	47.94	48.292	48.812	49.782	50.752	51.272	51.625	52.147	52.486	53.127	54.225
1235	1	49.7842	0.02888	45.341	46.439	47.08	47.419	47.942	48.294	48.814	49.784	50.754	51.274	51.627	52.149	52.488	53.129	54.227
1236	1	49.7863	0.02888	45.343	46.441	47.082	47.421	47.944	48.296	48.816	49.786	50.756	51.277	51.629	52.151	52.491	53.131	54.23
1237	1	49.7885	0.02888	45.345	46.443	47.084	47.423	47.946	48.298	48.819	49.789	50.758	51.279	51.631	52.154	52.493	53.134	54.232
1238	1	49.7906	0.02888	45.347	46.445	47.086	47.425	47.948	48.3	48.821	49.791	50.76	51.281	51.633	52.156	52.495	53.136	54.234
1239	1	49.7927	0.02888	45.349	46.447	47.088	47.427	47.95	48.302	48.823	49.793	50.763	51.283	51.636	52.158	52.497	53.138	54.236
1240	1	49.7948	0.02888	45.351	46.449	47.09	47.429	47.952	48.304	48.825	49.795	50.765	51.285	51.638	52.16	52.5	53.14	54.239
1241	1	49.797	0.02888	45.353	46.451	47.092	47.431	47.954	48.306	48.827	49.797	50.767	51.288	51.64	52.163	52.502	53.143	54.241
1242	1	49.7991	0.02889	45.353	46.452	47.093	47.433	47.955	48.308	48.829	49.799	50.769	51.29	51.643	52.166	52.505	53.146	54.245
1243	1	49.8012	0.02889	45.355	46.454	47.095	47.435	47.957	48.31	48.831	49.801	50.772	51.292	51.645	52.168	52.507	53.148	54.247
1244	1	49.8033	0.02889	45.357	46.456	47.097	47.437	47.959	48.312	48.833	49.803	50.774	51.295	51.647	52.17	52.509	53.15	54.25
1245	1	49.8054	0.02889	45.359	46.458	47.099	47.439	47.961	48.314	48.835	49.805	50.776	51.297	51.649	52.172	52.512	53.153	54.252
1246	1	49.8075	0.02889	45.361	46.46	47.101	47.441	47.963	48.316	48.837	49.808	50.778	51.299	51.652	52.174	52.514	53.155	54.254
1247	1	49.8096	0.02889	45.363	46.462	47.103	47.443	47.965	48.318	48.839	49.81	50.78	51.301	51.654	52.177	52.516	53.157	54.256
1248	1	49.8117	0.02889	45.365	46.464	47.105	47.445	47.967	48.32	48.841	49.812	50.782	51.303	51.656	52.179	52.518	53.159	54.259
1249	1	49.8138	0.02889	45.367	46.466	47.107	47.447	47.969	48.322	48.843	49.814	50.784	51.305	51.658	52.181	52.52	53.162	54.261
1250	1	49.8159	0.02889	45.368	46.468	47.109	47.449	47.972	48.324	48.845	49.816	50.787	51.308	51.66	52.183	52.523	53.164	54.263
1251	1	49.818	0.0289	45.369	46.469	47.11	47.45	47.973	48.326	48.847	49.818	50.789	51.31	51.663	52.186	52.526	53.167	54.267
1252	1	49.8201	0.0289	45.371	46.471	47.112	47.452	47.975	48.328	48.849	49.82	50.791	51.312	51.665	52.188	52.528	53.17	54.269
1253	1	49.8222	0.0289	45.373	46.473	47.114	47.454	47.977	48.33	48.851	49.822	50.793	51.315	51.667	52.191	52.53	53.172	54.272
1254	1	49.8243	0.0289	45.375	46.475	47.116	47.456	47.979	48.332	48.853	49.824	50.796	51.317	51.67	52.193	52.532	53.174	54.274
1255	1	49.8264	0.0289	45.377	46.476	47.118	47.458	47.981	48.334	48.855	49.826	50.798	51.319	51.672	52.195	52.535	53.176	54.276
1256	1	49.8285	0.0289	45.378	46.478	47.12	47.46	47.983	48.336	48.857	49.829	50.8	51.321	51.674	52.197	52.537	53.179	54.279
1257	1	49.8305	0.0289	45.38	46.48	47.122	47.462	47.985	48.338	48.859	49.831	50.802	51.323	51.676	52.199	52.539	53.181	54.281
1258	1	49.8326	0.0289	45.382	46.482	47.124	47.464	47.987	48.34	48.861	49.833	50.804	51.325	51.678	52.201	52.541	53.183	54.283
1259	1	49.8347	0.0289	45.384	46.484	47.126	47.466	47.989	48.342	48.863	49.835	50.806	51.327	51.68	52.204	52.543	53.185	54.285
1260	1	49.8368	0.02891	45.384	46.485	47.127	47.467	47.99	48.344	48.865	49.837	50.809	51.33	51.683	52.207	52.547	53.189	54.289
1261	1	49.8389	0.02891	45.386	46.487	47.129	47.469	47.992	48.346	48.867	49.839	50.811	51.332	51.685	52.209	52.549	53.191	54.291
1262	1	49.8409	0.02891	45.388	46.489	47.131	47.471	47.994	48.348	48.869	49.841	50.813	51.334	51.687	52.211	52.551	53.193	54.294
1263	1	49.843	0.02891	45.39	46.491	47.133	47.473	47.996	48.35	48.871	49.843	50.815	51.336	51.69	52.213	52.553	53.195	54.296
1264	1	49.8451	0.02891	45.392	46.493	47.135	47.475	47.998	48.352	48.873	49.845	50.817	51.339	51.692	52.215	52.555	53.197	54.298
1265	1	49.8471	0.02891	45.394	46.495	47.137	47.477	48	48.354	48.875	49.847	50.819	51.341	51.694	52.217	52.557	53.2	54.3
1266	1	49.8492	0.02891	45.396	46.497	47.139	47.479	48.002	48.356	48.877	49.849	50.821	51.343	51.696	52.22	52.56	53.202	54.303
1267	1	49.8512	0.02891	45.398	46.498	47.141	47.481	48.004	48.357	48.879	49.851	50.823	51.345	51.698	52.222	52.562	53.204	54.305
1268	1	49.8533	0.02891	45.399	46.5	47.143	47.483	48.006	48.36	48.881	49.853	50.825	51.347	51.7	52.224	52.564	53.206	54.307
1269	1	49.8554	0.02892	45.4	46.501	47.144	47.484	48.008	48.361	48.883	49.855	50.828	51.35	51.703	52.227	52.567	53.21	54.311
1270	1	49.8574	0.02892	45.402	46.503	47.146	47.486	48.01	48.363	48.885	49.857	50.83	51.352	51.705	52.229	52.569	53.212	54.313
1271	1	49.8595	0.02892	45.404	46.505	47.148	47.488	48.012	48.365	48.887	49.86	50.832	51.354	51.707	52.231	52.571	53.214	54.315
1272	1	49.8615	0.02892	45.405	46.507	47.149	47.49	48.014	48.367	48.889	49.862	50.834	51.356	51.709	52.233	52.574	53.216	54.318
1273	1	49.8635	0.02892	45.407	46.509	47.151	47.492	48.015	48.369	48.891	49.864	50.836	51.358	51.712	52.235	52.576	53.218	54.32
1274	1	49.8656	0.02892	45.409	46.511	47.153	47.494	48.017	48.371	48.893	49.866	50.838	51.36	51.714	52.238	52.578	53.22	54.322
1275	1	49.8676	0.02892	45.411	46.513	47.155	47.495	48.019	48.373	48.895	49.868	50.84	51.362	51.716	52.24	52.58	53.223	54.324
1276	1	49.8697	0.02892	45.413	46.515	47.157	47.497	48.021	48.375	48.897	49.87	50.842	51.364	51.718	52.242	52.582	53.225	54.327
1277	1	49.8717	0.02892	45.415	46.516	47.159	47.499	48.023	48.377	48.899	49.872	50.845	51.367	51.72	52.244	52.584	53.227	54.329
1278	1	49.8737	0.02893	45.415	46.517	47.16	47.5	48.025	48.378	48.901	49.874	50.847	51.369	51.723	52.247	52.587	53.23	54.332
1279	1	49.8758	0.02893	45.417	46.519	47.162	47.502	48.027	48.38	48.903	49.876	50.849	51.371	51.725	52.249	52.59	53.233	54.335
1280	1	49.8778	0.02893	45.419	46.521	47.164	47.504	48.029	48.382	48.905	49.878	50.851	51.373	51.727	52.251	52.592	53.235	54.337
1281	1	49.8798	0.02893	45.421	46.523	47.166	47.506	48.03	48.384	48.906	49.88	50.853	51.375	51.729	52.253	52.594	53.237	54.339
1282	1	49.8819	0.02893	45.422	46.525	47.168	47.508	48.033	48.386	48.909	49.882	50.855	51.378	51.731	52.256	52.596	53.239	54.341
1283	1	49.8839	0.02893	45.424	46.527	47.17	47.51	48.034	48.388	48.911	49.884	50.857	51.38	51.733	52.258	52.598	53.241	54.344
1284	1	49.8859	0.02893	45.426	46.529	47.172	47.512	48.036	48.39	48.912	49.886	50.859	51.382	51.735	52.26	52.6	53.243	54.346
1285	1	49.8879	0.02893	45.428	46.53	47.173	47.514	48.038	48.392	48.914	49.888	50.861	51.384	51.738	52.262	52.602	53.245	54.348
1286	1	49.8899	0.02893	45.43	46.532	47.175	47.516	48.04	48.394	48.916	49.89	50.863	51.386	51.74	52.264	52.604	53.248	54.35
1287	1	49.8919	0.02894	45.43	46.533	47.176	47.517	48.042	48.395	48.918	49.892	50.866	51.388	51.742	52.267	52.608	53.251	54.354
1288	1	49.894	0.02894	45.432	46.535	47.178	47.519	48.044	48.397	48.92	49.894	50.868	51.391	51.744	52.269	52.61	53.253	54.356
1289	1	49.896	0.02894	45.434	46.537	47.18	47.521	48.045	48.399	48.922	49.896	50.87	51.393	51.747	52.271	52.612	53.255	54.358
1290	1	49.898	0.02894	45.436	46.539	47.182	47.523	48.047	48.401	48.924	49.898	50.872	51.395	51.749	52.273	52.614	53.257	54.36
1291	1	49.9	0.02894	45.437	46.541	47.184	47.525	48.049	48.403	48.926	49.9	50.874	51.397	51.751	52.275	52.616	53.259	54.363
1292	1	49.902	0.02894	45.439	46.542	47.186	47.527	48.051	48.405	48.928	49.902	50.876	51.399	51.753	52.277	52.618	53.262	54.365
1293	1	49.904	0.02894	45.441	46.544	47.188	47.528	48.053	48.407	48.93	49.904	50.878	51.401	51.755	52.28	52.62	53.264	54.367
1294	1	49.906	0.02894	45.443	46.546	47.19	47.53	48.055	48.409	48.932	49.906	50.88	51.403	51.757	52.282	52.622	53.266	54.369
1295	1	49.908	0.02894	45.445	46.548	47.191	47.532	48.057	48.411	48.934	49.908	50.882	51.405	51.759	52.284	52.625	53.268	54.371
1296	1	49.91	0.02895	45.445	46.549	47.192	47.533	48.058	48.412	48.935	49.91	50.885	51.408	51.762	52.287	52.628	53.271	54.375
1297	1	49.912	0.02895	45.447	46.551	47.194	47.535	48.06	48.414	48.937	49.912	50.887	51.41	51.764	52.289	52.63	53.273	54.377
1298	1	49.914	0.02895	45.449	46.552	47.196	47.537	48.062	48.416	48.939	49.914	50.889	51.412	51.766	52.291	52.632	53.276	54.379
