Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
1120	-0.5684	15.3829	0.08561	12.023	12.738	13.186	13.434	13.83	14.107	14.533	15.383	16.313	16.849	17.228	17.815	18.213	19.003	20.49
1121	-0.5684	15.3824	0.08563	12.022	12.737	13.186	13.433	13.829	14.107	14.533	15.382	16.313	16.849	17.228	17.815	18.213	19.004	20.491
1122	-0.5684	15.3818	0.08564	12.021	12.736	13.185	13.432	13.828	14.106	14.532	15.382	16.312	16.849	17.228	17.814	18.213	19.004	20.491
1123	-0.5684	15.3813	0.08565	12.02	12.736	13.184	13.432	13.828	14.105	14.531	15.381	16.312	16.848	17.227	17.814	18.212	19.003	20.491
1124	-0.5684	15.3808	0.08566	12.019	12.735	13.184	13.431	13.827	14.105	14.531	15.381	16.311	16.848	17.227	17.814	18.212	19.003	20.491
1125	-0.5684	15.3802	0.08567	12.019	12.734	13.183	13.43	13.826	14.104	14.53	15.38	16.311	16.847	17.226	17.814	18.212	19.003	20.491
1126	-0.5684	15.3797	0.08569	12.018	12.733	13.182	13.43	13.826	14.103	14.529	15.38	16.311	16.847	17.226	17.814	18.212	19.003	20.492
1127	-0.5684	15.3791	0.0857	12.017	12.732	13.181	13.429	13.825	14.103	14.529	15.379	16.31	16.847	17.226	17.813	18.212	19.003	20.492
1128	-0.5684	15.3786	0.08571	12.016	12.732	13.18	13.428	13.824	14.102	14.528	15.379	16.31	16.846	17.226	17.813	18.211	19.003	20.492
1129	-0.5684	15.378	0.08572	12.015	12.731	13.18	13.428	13.824	14.101	14.528	15.378	16.309	16.846	17.225	17.813	18.211	19.003	20.492
1130	-0.5684	15.3775	0.08574	12.014	12.73	13.179	13.427	13.823	14.101	14.527	15.378	16.309	16.846	17.225	17.813	18.211	19.003	20.493
1131	-0.5684	15.377	0.08575	12.014	12.729	13.178	13.426	13.822	14.1	14.526	15.377	16.308	16.845	17.225	17.812	18.211	19.003	20.493
1132	-0.5684	15.3764	0.08576	12.013	12.729	13.177	13.425	13.821	14.099	14.526	15.376	16.308	16.845	17.224	17.812	18.211	19.003	20.493
1133	-0.5684	15.3759	0.08577	12.012	12.728	13.177	13.425	13.821	14.099	14.525	15.376	16.307	16.844	17.224	17.812	18.21	19.003	20.493
1134	-0.5684	15.3754	0.08579	12.011	12.727	13.176	13.424	13.82	14.098	14.524	15.375	16.307	16.844	17.224	17.812	18.211	19.003	20.494
1135	-0.5684	15.3748	0.0858	12.01	12.726	13.175	13.423	13.819	14.097	14.524	15.375	16.307	16.844	17.223	17.811	18.21	19.003	20.494
1136	-0.5684	15.3743	0.08581	12.01	12.726	13.175	13.422	13.819	14.097	14.523	15.374	16.306	16.843	17.223	17.811	18.21	19.003	20.494
1137	-0.5684	15.3738	0.08582	12.009	12.725	13.174	13.422	13.818	14.096	14.523	15.374	16.306	16.843	17.223	17.811	18.21	19.003	20.494
1138	-0.5684	15.3733	0.08584	12.008	12.724	13.173	13.421	13.817	14.095	14.522	15.373	16.306	16.843	17.223	17.811	18.21	19.003	20.495
1139	-0.5684	15.3727	0.08585	12.007	12.723	13.172	13.42	13.817	14.095	14.521	15.373	16.305	16.842	17.222	17.811	18.21	19.003	20.495
1140	-0.5684	15.3722	0.08586	12.006	12.722	13.172	13.42	13.816	14.094	14.521	15.372	16.305	16.842	17.222	17.81	18.21	19.003	20.495
1141	-0.5684	15.3717	0.08588	12.005	12.721	13.171	13.419	13.815	14.093	14.52	15.372	16.304	16.842	17.222	17.81	18.21	19.003	20.496
1142	-0.5684	15.3712	0.08589	12.005	12.721	13.17	13.418	13.815	14.093	14.52	15.371	16.304	16.841	17.222	17.81	18.209	19.003	20.496
1143	-0.5684	15.3707	0.0859	12.004	12.72	13.169	13.417	13.814	14.092	14.519	15.371	16.303	16.841	17.221	17.81	18.209	19.003	20.496
1144	-0.5684	15.3702	0.08592	12.003	12.719	13.169	13.417	13.813	14.091	14.518	15.37	16.303	16.841	17.221	17.81	18.209	19.003	20.496
1145	-0.5684	15.3696	0.08593	12.002	12.718	13.168	13.416	13.813	14.091	14.518	15.37	16.303	16.84	17.221	17.81	18.209	19.003	20.496
1146	-0.5684	15.3691	0.08594	12.001	12.718	13.167	13.415	13.812	14.09	14.517	15.369	16.302	16.84	17.22	17.809	18.209	19.003	20.497
1147	-0.5684	15.3686	0.08596	12	12.717	13.166	13.414	13.811	14.089	14.516	15.369	16.302	16.84	17.22	17.809	18.209	19.003	20.497
1148	-0.5684	15.3681	0.08597	12	12.716	13.166	13.414	13.811	14.089	14.516	15.368	16.301	16.84	17.22	17.809	18.209	19.003	20.497
1149	-0.5684	15.3676	0.08598	11.999	12.715	13.165	13.413	13.81	14.088	14.515	15.368	16.301	16.839	17.22	17.809	18.209	19.003	20.498
1150	-0.5684	15.3671	0.086	11.998	12.715	13.164	13.412	13.809	14.087	14.515	15.367	16.301	16.839	17.22	17.809	18.209	19.003	20.498
1151	-0.5684	15.3666	0.08601	11.997	12.714	13.163	13.412	13.809	14.087	14.514	15.367	16.3	16.839	17.219	17.809	18.209	19.003	20.498
1152	-0.5684	15.3661	0.08602	11.996	12.713	13.163	13.411	13.808	14.086	14.514	15.366	16.3	16.838	17.219	17.808	18.208	19.003	20.498
1153	-0.5684	15.3656	0.08604	11.995	12.712	13.162	13.41	13.807	14.085	14.513	15.366	16.3	16.838	17.219	17.808	18.208	19.003	20.499
1154	-0.5684	15.3651	0.08605	11.995	12.712	13.161	13.41	13.806	14.085	14.512	15.365	16.299	16.838	17.218	17.808	18.208	19.003	20.499
1155	-0.5684	15.3646	0.08606	11.994	12.711	13.161	13.409	13.806	14.084	14.512	15.365	16.299	16.837	17.218	17.808	18.208	19.003	20.499
1156	-0.5684	15.3641	0.08608	11.993	12.71	13.16	13.408	13.805	14.084	14.511	15.364	16.299	16.837	17.218	17.808	18.208	19.004	20.5
1157	-0.5684	15.3636	0.08609	11.992	12.709	13.159	13.407	13.804	14.083	14.51	15.364	16.298	16.837	17.218	17.808	18.208	19.003	20.5
1158	-0.5684	15.3631	0.08611	11.991	12.708	13.158	13.407	13.804	14.082	14.51	15.363	16.298	16.837	17.218	17.808	18.208	19.004	20.501
1159	-0.5684	15.3626	0.08612	11.99	12.708	13.157	13.406	13.803	14.082	14.509	15.363	16.297	16.836	17.217	17.807	18.208	19.004	20.501
1160	-0.5684	15.3621	0.08614	11.989	12.707	13.157	13.405	13.802	14.081	14.509	15.362	16.297	16.836	17.217	17.808	18.208	19.004	20.502
1161	-0.5684	15.3616	0.08615	11.989	12.706	13.156	13.404	13.802	14.08	14.508	15.362	16.297	16.836	17.217	17.807	18.208	19.004	20.502
1162	-0.5684	15.3611	0.08616	11.988	12.705	13.155	13.404	13.801	14.08	14.507	15.361	16.296	16.835	17.217	17.807	18.208	19.004	20.502
1163	-0.5684	15.3606	0.08618	11.987	12.704	13.154	13.403	13.8	14.079	14.507	15.361	16.296	16.835	17.217	17.807	18.208	19.004	20.503
1164	-0.5684	15.3601	0.08619	11.986	12.704	13.154	13.402	13.8	14.078	14.506	15.36	16.296	16.835	17.216	17.807	18.208	19.004	20.503
1165	-0.5684	15.3597	0.08621	11.985	12.703	13.153	13.402	13.799	14.078	14.506	15.36	16.295	16.835	17.216	17.807	18.208	19.005	20.504
1166	-0.5684	15.3592	0.08622	11.985	12.702	13.152	13.401	13.798	14.077	14.505	15.359	16.295	16.834	17.216	17.807	18.208	19.005	20.504
1167	-0.5684	15.3587	0.08624	11.984	12.701	13.151	13.4	13.798	14.076	14.504	15.359	16.295	16.834	17.216	17.807	18.208	19.005	20.505
1168	-0.5684	15.3582	0.08625	11.983	12.701	13.151	13.399	13.797	14.076	14.504	15.358	16.294	16.834	17.215	17.807	18.208	19.005	20.505
1169	-0.5684	15.3577	0.08627	11.982	12.7	13.15	13.399	13.796	14.075	14.503	15.358	16.294	16.834	17.215	17.807	18.208	19.005	20.506
1170	-0.5684	15.3572	0.08628	11.981	12.699	13.149	13.398	13.796	14.074	14.503	15.357	16.293	16.833	17.215	17.806	18.208	19.005	20.506
1171	-0.5684	15.3568	0.08629	11.98	12.698	13.149	13.397	13.795	14.074	14.502	15.357	16.293	16.833	17.215	17.806	18.207	19.005	20.506
1172	-0.5684	15.3563	0.08631	11.979	12.697	13.148	13.397	13.794	14.073	14.502	15.356	16.293	16.833	17.215	17.806	18.208	19.005	20.507
1173	-0.5684	15.3558	0.08632	11.979	12.697	13.147	13.396	13.794	14.073	14.501	15.356	16.292	16.833	17.214	17.806	18.207	19.005	20.507
1174	-0.5684	15.3553	0.08634	11.978	12.696	13.146	13.395	13.793	14.072	14.5	15.355	16.292	16.832	17.214	17.806	18.208	19.006	20.508
1175	-0.5684	15.3549	0.08635	11.977	12.695	13.146	13.394	13.792	14.071	14.5	15.355	16.292	16.832	17.214	17.806	18.207	19.006	20.508
1176	-0.5684	15.3544	0.08637	11.976	12.694	13.145	13.394	13.792	14.071	14.499	15.354	16.292	16.832	17.214	17.806	18.208	19.006	20.509
1177	-0.5684	15.3539	0.08638	11.975	12.694	13.144	13.393	13.791	14.07	14.499	15.354	16.291	16.832	17.214	17.806	18.207	19.006	20.509
1178	-0.5684	15.3535	0.0864	11.974	12.693	13.143	13.392	13.79	14.069	14.498	15.354	16.291	16.831	17.214	17.806	18.208	19.006	20.51
1179	-0.5684	15.353	0.08641	11.974	12.692	13.143	13.392	13.79	14.069	14.497	15.353	16.29	16.831	17.213	17.806	18.207	19.006	20.51
1180	-0.5684	15.3525	0.08643	11.973	12.691	13.142	13.391	13.789	14.068	14.497	15.353	16.29	16.831	17.213	17.806	18.208	19.007	20.511
1181	-0.5684	15.3521	0.08645	11.972	12.69	13.141	13.39	13.788	14.067	14.496	15.352	16.29	16.831	17.213	17.806	18.208	19.007	20.512
1182	-0.5684	15.3516	0.08646	11.971	12.689	13.14	13.389	13.788	14.067	14.496	15.352	16.29	16.83	17.213	17.806	18.208	19.007	20.512
1183	-0.5684	15.3511	0.08648	11.97	12.689	13.139	13.389	13.787	14.066	14.495	15.351	16.289	16.83	17.213	17.806	18.208	19.007	20.513
1184	-0.5684	15.3507	0.08649	11.969	12.688	13.139	13.388	13.786	14.066	14.495	15.351	16.289	16.83	17.213	17.805	18.208	19.007	20.513
1185	-0.5684	15.3502	0.08651	11.968	12.687	13.138	13.387	13.785	14.065	14.494	15.35	16.289	16.83	17.213	17.806	18.208	19.008	20.514
1186	-0.5684	15.3497	0.08652	11.968	12.686	13.137	13.386	13.785	14.064	14.493	15.35	16.288	16.83	17.212	17.805	18.208	19.008	20.514
1187	-0.5684	15.3493	0.08654	11.967	12.685	13.137	13.386	13.784	14.064	14.493	15.349	16.288	16.829	17.212	17.805	18.208	19.008	20.515
1188	-0.5684	15.3488	0.08655	11.966	12.685	13.136	13.385	13.784	14.063	14.492	15.349	16.288	16.829	17.212	17.805	18.208	19.008	20.515
1189	-0.5684	15.3484	0.08657	11.965	12.684	13.135	13.384	13.783	14.062	14.492	15.348	16.287	16.829	17.212	17.805	18.208	19.009	20.516
1190	-0.5684	15.3479	0.08659	11.964	12.683	13.134	13.383	13.782	14.062	14.491	15.348	16.287	16.829	17.212	17.805	18.208	19.009	20.517
1191	-0.5684	15.3475	0.0866	11.963	12.682	13.134	13.383	13.782	14.061	14.49	15.348	16.287	16.829	17.212	17.805	18.208	19.009	20.517
1192	-0.5684	15.347	0.08662	11.962	12.681	13.133	13.382	13.781	14.06	14.49	15.347	16.286	16.828	17.212	17.805	18.208	19.009	20.518
1193	-0.5684	15.3465	0.08663	11.961	12.681	13.132	13.381	13.78	14.06	14.489	15.347	16.286	16.828	17.211	17.805	18.208	19.009	20.518
1194	-0.5684	15.3461	0.08665	11.961	12.68	13.131	13.381	13.779	14.059	14.489	15.346	16.286	16.828	17.211	17.805	18.208	19.01	20.519
1195	-0.5684	15.3456	0.08666	11.96	12.679	13.131	13.38	13.779	14.059	14.488	15.346	16.285	16.828	17.211	17.805	18.208	19.01	20.519
1196	-0.5684	15.3452	0.08668	11.959	12.678	13.13	13.379	13.778	14.058	14.488	15.345	16.285	16.828	17.211	17.805	18.208	19.01	20.52
1197	-0.5684	15.3448	0.0867	11.958	12.678	13.129	13.379	13.777	14.057	14.487	15.345	16.285	16.827	17.211	17.805	18.209	19.011	20.521
1198	-0.5684	15.3443	0.08671	11.957	12.677	13.128	13.378	13.777	14.057	14.486	15.344	16.285	16.827	17.211	17.805	18.209	19.011	20.521
1199	-0.5684	15.3439	0.08673	11.956	12.676	13.128	13.377	13.776	14.056	14.486	15.344	16.284	16.827	17.211	17.805	18.209	19.011	20.522
1200	-0.5684	15.3434	0.08675	11.955	12.675	13.127	13.376	13.775	14.055	14.485	15.343	16.284	16.827	17.211	17.805	18.209	19.011	20.523
1201	-0.5684	15.343	0.08676	11.955	12.674	13.126	13.376	13.775	14.055	14.485	15.343	16.284	16.827	17.21	17.805	18.209	19.011	20.523
1202	-0.5684	15.3425	0.08678	11.954	12.673	13.125	13.375	13.774	14.054	14.484	15.343	16.284	16.826	17.21	17.805	18.209	19.012	20.524
1203	-0.5684	15.3421	0.08679	11.953	12.673	13.125	13.374	13.774	14.054	14.484	15.342	16.283	16.826	17.21	17.805	18.209	19.012	20.524
1204	-0.5684	15.3416	0.08681	11.952	12.672	13.124	13.374	13.773	14.053	14.483	15.342	16.283	16.826	17.21	17.805	18.209	19.012	20.525
1205	-0.5684	15.3412	0.08683	11.951	12.671	13.123	13.373	13.772	14.052	14.482	15.341	16.283	16.826	17.21	17.805	18.209	19.013	20.526
1206	-0.5684	15.3408	0.08684	11.95	12.671	13.123	13.372	13.772	14.052	14.482	15.341	16.282	16.826	17.21	17.805	18.209	19.013	20.526
1207	-0.5684	15.3403	0.08686	11.949	12.67	13.122	13.371	13.771	14.051	14.481	15.34	16.282	16.825	17.21	17.805	18.209	19.013	20.527
1208	-0.5684	15.3399	0.08688	11.948	12.669	13.121	13.371	13.77	14.05	14.481	15.34	16.282	16.825	17.21	17.805	18.21	19.014	20.528
1209	-0.5684	15.3395	0.08689	11.948	12.668	13.12	13.37	13.77	14.05	14.48	15.34	16.282	16.825	17.21	17.805	18.21	19.014	20.528
1210	-0.5684	15.339	0.08691	11.947	12.667	13.119	13.369	13.769	14.049	14.48	15.339	16.281	16.825	17.209	17.805	18.21	19.014	20.529
1211	-0.5684	15.3386	0.08693	11.946	12.666	13.119	13.368	13.768	14.048	14.479	15.339	16.281	16.825	17.209	17.805	18.21	19.014	20.53
1212	-0.5684	15.3382	0.08694	11.945	12.666	13.118	13.368	13.768	14.048	14.478	15.338	16.281	16.825	17.209	17.805	18.21	19.014	20.53
1213	-0.5684	15.3377	0.08696	11.944	12.665	13.117	13.367	13.767	14.047	14.478	15.338	16.28	16.824	17.209	17.805	18.21	19.015	20.531
1214	-0.5684	15.3373	0.08698	11.943	12.664	13.116	13.366	13.766	14.046	14.477	15.337	16.28	16.824	17.209	17.806	18.21	19.015	20.532
1215	-0.5684	15.3369	0.08699	11.942	12.663	13.116	13.366	13.766	14.046	14.477	15.337	16.28	16.824	17.209	17.805	18.21	19.015	20.532
1216	-0.5684	15.3364	0.08701	11.941	12.662	13.115	13.365	13.765	14.045	14.476	15.336	16.28	16.824	17.209	17.805	18.21	19.016	20.533
1217	-0.5684	15.336	0.08703	11.94	12.662	13.114	13.364	13.764	14.045	14.476	15.336	16.279	16.824	17.209	17.806	18.211	19.016	20.534
1218	-0.5684	15.3356	0.08704	11.94	12.661	13.114	13.364	13.764	14.044	14.475	15.336	16.279	16.824	17.209	17.805	18.211	19.016	20.534
1219	-0.5684	15.3352	0.08706	11.939	12.66	13.113	13.363	13.763	14.043	14.474	15.335	16.279	16.824	17.209	17.806	18.211	19.017	20.535
1220	-0.5684	15.3347	0.08708	11.938	12.659	13.112	13.362	13.762	14.043	14.474	15.335	16.279	16.823	17.209	17.806	18.211	19.017	20.536
1221	-0.5684	15.3343	0.0871	11.937	12.658	13.111	13.361	13.761	14.042	14.473	15.334	16.278	16.823	17.209	17.806	18.211	19.018	20.537
1222	-0.5684	15.3339	0.08711	11.936	12.658	13.111	13.361	13.761	14.042	14.473	15.334	16.278	16.823	17.208	17.806	18.211	19.018	20.537
1223	-0.5684	15.3335	0.08713	11.935	12.657	13.11	13.36	13.76	14.041	14.472	15.334	16.278	16.823	17.208	17.806	18.212	19.018	20.538
1224	-0.5684	15.3331	0.08715	11.934	12.656	13.109	13.359	13.759	14.04	14.472	15.333	16.278	16.823	17.209	17.806	18.212	19.019	20.539
1225	-0.5684	15.3326	0.08716	11.934	12.655	13.108	13.359	13.759	14.04	14.471	15.333	16.277	16.823	17.208	17.806	18.212	19.019	20.539
1226	-0.5684	15.3322	0.08718	11.933	12.654	13.107	13.358	13.758	14.039	14.471	15.332	16.277	16.822	17.208	17.806	18.212	19.019	20.54
1227	-0.5684	15.3318	0.0872	11.932	12.654	13.107	13.357	13.757	14.038	14.47	15.332	16.277	16.822	17.208	17.806	18.212	19.02	20.541
1228	-0.5684	15.3314	0.08722	11.931	12.653	13.106	13.356	13.757	14.038	14.469	15.331	16.277	16.822	17.208	17.806	18.212	19.02	20.542
1229	-0.5684	15.331	0.08723	11.93	12.652	13.105	13.356	13.756	14.037	14.469	15.331	16.276	16.822	17.208	17.806	18.212	19.02	20.542
1230	-0.5684	15.3306	0.08725	11.929	12.651	13.105	13.355	13.756	14.037	14.468	15.331	16.276	16.822	17.208	17.806	18.213	19.021	20.543
1231	-0.5684	15.3301	0.08727	11.928	12.65	13.104	13.354	13.755	14.036	14.468	15.33	16.276	16.822	17.208	17.806	18.213	19.021	20.544
1232	-0.5684	15.3297	0.08729	11.927	12.649	13.103	13.353	13.754	14.035	14.467	15.33	16.276	16.822	17.208	17.807	18.213	19.021	20.545
1233	-0.5684	15.3293	0.0873	11.927	12.649	13.102	13.353	13.754	14.035	14.467	15.329	16.275	16.821	17.208	17.806	18.213	19.021	20.545
1234	-0.5684	15.3289	0.08732	11.926	12.648	13.102	13.352	13.753	14.034	14.466	15.329	16.275	16.821	17.208	17.807	18.213	19.022	20.546
1235	-0.5684	15.3285	0.08734	11.925	12.647	13.101	13.351	13.752	14.033	14.466	15.329	16.275	16.821	17.208	17.807	18.214	19.022	20.547
1236	-0.5684	15.3281	0.08736	11.924	12.646	13.1	13.351	13.752	14.033	14.465	15.328	16.275	16.821	17.208	17.807	18.214	19.023	20.548
1237	-0.5684	15.3277	0.08737	11.923	12.646	13.099	13.35	13.751	14.032	14.464	15.328	16.275	16.821	17.208	17.807	18.214	19.023	20.548
1238	-0.5684	15.3273	0.08739	11.922	12.645	13.099	13.349	13.75	14.032	14.464	15.327	16.274	16.821	17.208	17.807	18.214	19.023	20.549
1239	-0.5684	15.3269	0.08741	11.921	12.644	13.098	13.349	13.75	14.031	14.463	15.327	16.274	16.821	17.208	17.807	18.214	19.024	20.55
1240	-0.5684	15.3265	0.08743	11.92	12.643	13.097	13.348	13.749	14.03	14.463	15.327	16.274	16.821	17.208	17.807	18.215	19.024	20.551
1241	-0.5684	15.3261	0.08745	11.919	12.642	13.096	13.347	13.748	14.03	14.462	15.326	16.274	16.821	17.208	17.808	18.215	19.025	20.552
1242	-0.5684	15.3257	0.08746	11.919	12.642	13.096	13.346	13.748	14.029	14.462	15.326	16.273	16.82	17.207	17.807	18.215	19.025	20.552
1243	-0.5684	15.3252	0.08748	11.918	12.641	13.095	13.346	13.747	14.028	14.461	15.325	16.273	16.82	17.207	17.807	18.215	19.025	20.553
1244	-0.5684	15.3248	0.0875	11.917	12.64	13.094	13.345	13.746	14.028	14.461	15.325	16.273	16.82	17.207	17.808	18.215	19.026	20.554
1245	-0.5684	15.3244	0.08752	11.916	12.639	13.093	13.344	13.746	14.027	14.46	15.324	16.273	16.82	17.207	17.808	18.215	19.026	20.555
1246	-0.5684	15.324	0.08753	11.915	12.638	13.093	13.344	13.745	14.027	14.459	15.324	16.272	16.82	17.207	17.808	18.215	19.026	20.555
1247	-0.5684	15.3236	0.08755	11.914	12.638	13.092	13.343	13.744	14.026	14.459	15.324	16.272	16.82	17.207	17.808	18.216	19.027	20.556
1248	-0.5684	15.3233	0.08757	11.913	12.637	13.091	13.342	13.744	14.026	14.458	15.323	16.272	16.82	17.207	17.808	18.216	19.027	20.557
1249	-0.5684	15.3229	0.08759	11.912	12.636	13.09	13.341	13.743	14.025	14.458	15.323	16.272	16.82	17.207	17.808	18.216	19.028	20.558
1250	-0.5684	15.3225	0.08761	11.911	12.635	13.09	13.341	13.742	14.024	14.457	15.323	16.272	16.82	17.207	17.808	18.217	19.029	20.559
1251	-0.5684	15.3221	0.08763	11.911	12.634	13.089	13.34	13.742	14.024	14.457	15.322	16.272	16.82	17.207	17.809	18.217	19.029	20.56
1252	-0.5684	15.3217	0.08764	11.91	12.634	13.088	13.339	13.741	14.023	14.456	15.322	16.271	16.819	17.207	17.808	18.217	19.029	20.56
1253	-0.5684	15.3213	0.08766	11.909	12.633	13.087	13.339	13.74	14.022	14.456	15.321	16.271	16.819	17.207	17.809	18.217	19.03	20.561
1254	-0.5684	15.3209	0.08768	11.908	12.632	13.087	13.338	13.74	14.022	14.455	15.321	16.271	16.819	17.207	17.809	18.217	19.03	20.562
1255	-0.5684	15.3205	0.0877	11.907	12.631	13.086	13.337	13.739	14.021	14.455	15.321	16.271	16.819	17.207	17.809	18.218	19.031	20.563
1256	-0.5684	15.3201	0.08772	11.906	12.63	13.085	13.336	13.738	14.021	14.454	15.32	16.27	16.819	17.207	17.809	18.218	19.031	20.564
1257	-0.5684	15.3197	0.08773	11.905	12.63	13.084	13.336	13.738	14.02	14.454	15.32	16.27	16.819	17.207	17.809	18.218	19.031	20.564
1258	-0.5684	15.3193	0.08775	11.905	12.629	13.084	13.335	13.737	14.019	14.453	15.319	16.27	16.819	17.207	17.809	18.218	19.032	20.565
1259	-0.5684	15.3189	0.08777	11.904	12.628	13.083	13.334	13.736	14.019	14.452	15.319	16.27	16.819	17.207	17.809	18.218	19.032	20.566
1260	-0.5684	15.3185	0.08779	11.903	12.627	13.082	13.334	13.736	14.018	14.452	15.319	16.27	16.819	17.207	17.81	18.219	19.033	20.567
1261	-0.5684	15.3182	0.08781	11.902	12.626	13.081	13.333	13.735	14.018	14.451	15.318	16.269	16.819	17.207	17.81	18.219	19.033	20.568
1262	-0.5684	15.3178	0.08783	11.901	12.625	13.081	13.332	13.735	14.017	14.451	15.318	16.269	16.819	17.207	17.81	18.219	19.034	20.569
1263	-0.5684	15.3174	0.08785	11.9	12.625	13.08	13.331	13.734	14.016	14.45	15.317	16.269	16.819	17.207	17.81	18.22	19.034	20.57
1264	-0.5684	15.317	0.08786	11.899	12.624	13.079	13.331	13.733	14.016	14.45	15.317	16.269	16.818	17.207	17.81	18.22	19.034	20.571
1265	-0.5684	15.3166	0.08788	11.898	12.623	13.078	13.33	13.733	14.015	14.449	15.317	16.269	16.818	17.207	17.81	18.22	19.035	20.572
1266	-0.5684	15.3162	0.0879	11.897	12.622	13.078	13.329	13.732	14.014	14.449	15.316	16.268	16.818	17.207	17.81	18.22	19.035	20.573
1267	-0.5684	15.3159	0.08792	11.896	12.621	13.077	13.329	13.731	14.014	14.448	15.316	16.268	16.818	17.207	17.811	18.22	19.036	20.574
1268	-0.5684	15.3155	0.08794	11.896	12.621	13.076	13.328	13.731	14.013	14.448	15.316	16.268	16.818	17.207	17.811	18.221	19.036	20.575
1269	-0.5684	15.3151	0.08796	11.895	12.62	13.075	13.327	13.73	14.013	14.447	15.315	16.268	16.818	17.207	17.811	18.221	19.037	20.576
1270	-0.5684	15.3147	0.08798	11.894	12.619	13.075	13.326	13.729	14.012	14.446	15.315	16.268	16.818	17.207	17.811	18.221	19.037	20.577
1271	-0.5684	15.3143	0.08799	11.893	12.618	13.074	13.326	13.729	14.011	14.446	15.314	16.267	16.818	17.207	17.811	18.221	19.037	20.577
1272	-0.5684	15.314	0.08801	11.892	12.618	13.073	13.325	13.728	14.011	14.446	15.314	16.267	16.818	17.207	17.811	18.222	19.038	20.578
1273	-0.5684	15.3136	0.08803	11.891	12.617	13.072	13.324	13.727	14.01	14.445	15.314	16.267	16.818	17.207	17.812	18.222	19.038	20.579
1274	-0.5684	15.3132	0.08805	11.89	12.616	13.072	13.324	13.727	14.01	14.444	15.313	16.267	16.818	17.207	17.812	18.222	19.039	20.58
1275	-0.5684	15.3128	0.08807	11.889	12.615	13.071	13.323	13.726	14.009	14.444	15.313	16.267	16.818	17.207	17.812	18.222	19.039	20.581
1276	-0.5684	15.3125	0.08809	11.888	12.614	13.07	13.322	13.725	14.008	14.443	15.313	16.267	16.818	17.208	17.812	18.223	19.04	20.582
1277	-0.5684	15.3121	0.08811	11.887	12.613	13.069	13.321	13.725	14.008	14.443	15.312	16.266	16.817	17.208	17.812	18.223	19.041	20.583
1278	-0.5684	15.3117	0.08813	11.887	12.612	13.069	13.321	13.724	14.007	14.442	15.312	16.266	16.817	17.208	17.812	18.223	19.041	20.584
1279	-0.5684	15.3114	0.08814	11.886	12.612	13.068	13.32	13.724	14.007	14.442	15.311	16.266	16.817	17.207	17.812	18.223	19.041	20.584
1280	-0.5684	15.311	0.08816	11.885	12.611	13.067	13.319	13.723	14.006	14.441	15.311	16.266	16.817	17.207	17.813	18.224	19.042	20.585
1281	-0.5684	15.3106	0.08818	11.884	12.61	13.067	13.319	13.722	14.005	14.441	15.311	16.266	16.817	17.208	17.813	18.224	19.042	20.586
1282	-0.5684	15.3102	0.0882	11.883	12.609	13.066	13.318	13.722	14.005	14.44	15.31	16.265	16.817	17.208	17.813	18.224	19.043	20.587
1283	-0.5684	15.3099	0.08822	11.882	12.609	13.065	13.317	13.721	14.004	14.44	15.31	16.265	16.817	17.208	17.813	18.225	19.043	20.588
